SUPPLIER_PERFORMANCE_ID,SUPPLIER_ID,EVALUATION_PERIOD,METRIC_TYPE,METRIC_VALUE,TARGET_VALUE,RATING,COMMENTS,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
560,112,2024-Q4,OVERALL_SCORE,74.52,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
561,113,2024-Q4,ON_TIME_DELIVERY,86.74,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
562,113,2024-Q4,QUALITY_ACCEPTANCE,87.98,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
563,113,2024-Q4,PRICE_VARIANCE,2.56,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
564,113,2024-Q4,LEAD_TIME_ADHERENCE,88.4,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
565,113,2024-Q4,OVERALL_SCORE,74.02,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
566,114,2024-Q4,ON_TIME_DELIVERY,77.33,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
567,114,2024-Q4,QUALITY_ACCEPTANCE,96.97,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
568,114,2024-Q4,PRICE_VARIANCE,-6.89,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
569,114,2024-Q4,LEAD_TIME_ADHERENCE,87.29,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
570,114,2024-Q4,OVERALL_SCORE,93.46,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
571,115,2024-Q4,ON_TIME_DELIVERY,97.63,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
572,115,2024-Q4,QUALITY_ACCEPTANCE,82.65,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
573,115,2024-Q4,PRICE_VARIANCE,9.01,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
574,115,2024-Q4,LEAD_TIME_ADHERENCE,86.6,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
575,115,2024-Q4,OVERALL_SCORE,96.37,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
576,116,2024-Q4,ON_TIME_DELIVERY,81.21,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
577,116,2024-Q4,QUALITY_ACCEPTANCE,97.27,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
578,116,2024-Q4,PRICE_VARIANCE,2.45,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
579,116,2024-Q4,LEAD_TIME_ADHERENCE,77.27,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
580,116,2024-Q4,OVERALL_SCORE,85.9,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
581,117,2024-Q4,ON_TIME_DELIVERY,70.81,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
582,117,2024-Q4,QUALITY_ACCEPTANCE,71.34,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
583,117,2024-Q4,PRICE_VARIANCE,-3.65,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
584,117,2024-Q4,LEAD_TIME_ADHERENCE,78.26,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
585,117,2024-Q4,OVERALL_SCORE,93.94,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
586,118,2024-Q4,ON_TIME_DELIVERY,98.46,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
587,118,2024-Q4,QUALITY_ACCEPTANCE,75.7,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
588,118,2024-Q4,PRICE_VARIANCE,0.08,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
589,118,2024-Q4,LEAD_TIME_ADHERENCE,91.06,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
590,118,2024-Q4,OVERALL_SCORE,90.94,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
591,119,2024-Q4,ON_TIME_DELIVERY,73.19,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
592,119,2024-Q4,QUALITY_ACCEPTANCE,81.96,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
593,119,2024-Q4,PRICE_VARIANCE,-0.77,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
594,119,2024-Q4,LEAD_TIME_ADHERENCE,74.77,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
595,119,2024-Q4,OVERALL_SCORE,72.04,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
596,120,2024-Q4,ON_TIME_DELIVERY,94.24,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
597,120,2024-Q4,QUALITY_ACCEPTANCE,99.22,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
598,120,2024-Q4,PRICE_VARIANCE,1.11,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
599,120,2024-Q4,LEAD_TIME_ADHERENCE,73.1,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
600,120,2024-Q4,OVERALL_SCORE,72.11,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
601,121,2024-Q4,ON_TIME_DELIVERY,93.18,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
602,121,2024-Q4,QUALITY_ACCEPTANCE,84.35,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
603,121,2024-Q4,PRICE_VARIANCE,0.52,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
604,121,2024-Q4,LEAD_TIME_ADHERENCE,93.84,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
605,121,2024-Q4,OVERALL_SCORE,87.37,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
606,122,2024-Q4,ON_TIME_DELIVERY,93.15,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
607,122,2024-Q4,QUALITY_ACCEPTANCE,87.09,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
608,122,2024-Q4,PRICE_VARIANCE,4.1,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
609,122,2024-Q4,LEAD_TIME_ADHERENCE,72.86,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
610,122,2024-Q4,OVERALL_SCORE,97.92,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
611,123,2024-Q4,ON_TIME_DELIVERY,85.88,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
612,123,2024-Q4,QUALITY_ACCEPTANCE,71.74,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
613,123,2024-Q4,PRICE_VARIANCE,5.9,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
614,123,2024-Q4,LEAD_TIME_ADHERENCE,79.59,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
615,123,2024-Q4,OVERALL_SCORE,78.2,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
616,124,2024-Q4,ON_TIME_DELIVERY,81.96,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
617,124,2024-Q4,QUALITY_ACCEPTANCE,78.05,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
618,124,2024-Q4,PRICE_VARIANCE,9.42,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
619,124,2024-Q4,LEAD_TIME_ADHERENCE,77.19,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
620,124,2024-Q4,OVERALL_SCORE,78.14,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
621,125,2024-Q4,ON_TIME_DELIVERY,96.45,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
622,125,2024-Q4,QUALITY_ACCEPTANCE,82.48,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
623,125,2024-Q4,PRICE_VARIANCE,-3.89,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
624,125,2024-Q4,LEAD_TIME_ADHERENCE,78.03,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
625,125,2024-Q4,OVERALL_SCORE,99.67,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
626,126,2024-Q4,ON_TIME_DELIVERY,74.53,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
627,126,2024-Q4,QUALITY_ACCEPTANCE,72.04,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
628,126,2024-Q4,PRICE_VARIANCE,5.14,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
629,126,2024-Q4,LEAD_TIME_ADHERENCE,98.35,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
630,126,2024-Q4,OVERALL_SCORE,83.08,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
631,127,2024-Q4,ON_TIME_DELIVERY,80.63,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
632,127,2024-Q4,QUALITY_ACCEPTANCE,86.24,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
633,127,2024-Q4,PRICE_VARIANCE,-5.54,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
634,127,2024-Q4,LEAD_TIME_ADHERENCE,71.0,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
635,127,2024-Q4,OVERALL_SCORE,92.08,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
636,128,2024-Q4,ON_TIME_DELIVERY,92.77,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
637,128,2024-Q4,QUALITY_ACCEPTANCE,96.09,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
638,128,2024-Q4,PRICE_VARIANCE,-8.63,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
639,128,2024-Q4,LEAD_TIME_ADHERENCE,86.28,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
640,128,2024-Q4,OVERALL_SCORE,94.43,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
641,129,2024-Q4,ON_TIME_DELIVERY,91.31,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
642,129,2024-Q4,QUALITY_ACCEPTANCE,72.81,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
643,129,2024-Q4,PRICE_VARIANCE,-2.04,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
644,129,2024-Q4,LEAD_TIME_ADHERENCE,71.32,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
645,129,2024-Q4,OVERALL_SCORE,97.86,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
646,130,2024-Q4,ON_TIME_DELIVERY,96.14,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
647,130,2024-Q4,QUALITY_ACCEPTANCE,82.68,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
648,130,2024-Q4,PRICE_VARIANCE,-1.72,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
649,130,2024-Q4,LEAD_TIME_ADHERENCE,75.04,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
650,130,2024-Q4,OVERALL_SCORE,86.27,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
651,131,2024-Q4,ON_TIME_DELIVERY,91.85,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
652,131,2024-Q4,QUALITY_ACCEPTANCE,98.31,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
653,131,2024-Q4,PRICE_VARIANCE,-7.42,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
654,131,2024-Q4,LEAD_TIME_ADHERENCE,74.94,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
655,131,2024-Q4,OVERALL_SCORE,90.87,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
656,132,2024-Q4,ON_TIME_DELIVERY,99.29,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
657,132,2024-Q4,QUALITY_ACCEPTANCE,92.86,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
658,132,2024-Q4,PRICE_VARIANCE,-3.55,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
659,132,2024-Q4,LEAD_TIME_ADHERENCE,81.95,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
660,132,2024-Q4,OVERALL_SCORE,71.4,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
661,133,2024-Q4,ON_TIME_DELIVERY,71.34,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
662,133,2024-Q4,QUALITY_ACCEPTANCE,74.12,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
663,133,2024-Q4,PRICE_VARIANCE,6.07,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
664,133,2024-Q4,LEAD_TIME_ADHERENCE,78.2,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
665,133,2024-Q4,OVERALL_SCORE,77.23,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
666,134,2024-Q4,ON_TIME_DELIVERY,80.14,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
667,134,2024-Q4,QUALITY_ACCEPTANCE,75.87,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
668,134,2024-Q4,PRICE_VARIANCE,-5.09,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
669,134,2024-Q4,LEAD_TIME_ADHERENCE,95.19,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
670,134,2024-Q4,OVERALL_SCORE,80.28,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
671,135,2024-Q4,ON_TIME_DELIVERY,70.85,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
672,135,2024-Q4,QUALITY_ACCEPTANCE,84.41,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
673,135,2024-Q4,PRICE_VARIANCE,-5.2,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
674,135,2024-Q4,LEAD_TIME_ADHERENCE,79.28,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
675,135,2024-Q4,OVERALL_SCORE,98.61,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
676,136,2024-Q4,ON_TIME_DELIVERY,74.0,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
677,136,2024-Q4,QUALITY_ACCEPTANCE,74.61,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
678,136,2024-Q4,PRICE_VARIANCE,-2.48,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
679,136,2024-Q4,LEAD_TIME_ADHERENCE,93.72,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
680,136,2024-Q4,OVERALL_SCORE,94.22,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
681,137,2024-Q4,ON_TIME_DELIVERY,80.49,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
682,137,2024-Q4,QUALITY_ACCEPTANCE,71.14,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
683,137,2024-Q4,PRICE_VARIANCE,3.02,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
684,137,2024-Q4,LEAD_TIME_ADHERENCE,96.29,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
685,137,2024-Q4,OVERALL_SCORE,77.11,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
686,138,2024-Q4,ON_TIME_DELIVERY,94.78,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
687,138,2024-Q4,QUALITY_ACCEPTANCE,98.68,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
688,138,2024-Q4,PRICE_VARIANCE,9.33,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
689,138,2024-Q4,LEAD_TIME_ADHERENCE,83.37,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
690,138,2024-Q4,OVERALL_SCORE,88.74,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
691,139,2024-Q4,ON_TIME_DELIVERY,94.3,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
692,139,2024-Q4,QUALITY_ACCEPTANCE,75.41,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
693,139,2024-Q4,PRICE_VARIANCE,-0.23,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
694,139,2024-Q4,LEAD_TIME_ADHERENCE,98.77,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
695,139,2024-Q4,OVERALL_SCORE,86.08,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
696,140,2024-Q4,ON_TIME_DELIVERY,75.92,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
697,140,2024-Q4,QUALITY_ACCEPTANCE,92.62,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
698,140,2024-Q4,PRICE_VARIANCE,9.84,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
699,140,2024-Q4,LEAD_TIME_ADHERENCE,94.98,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
700,140,2024-Q4,OVERALL_SCORE,89.63,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
701,141,2024-Q4,ON_TIME_DELIVERY,80.37,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
702,141,2024-Q4,QUALITY_ACCEPTANCE,89.09,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
703,141,2024-Q4,PRICE_VARIANCE,2.72,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
704,141,2024-Q4,LEAD_TIME_ADHERENCE,78.99,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
705,141,2024-Q4,OVERALL_SCORE,88.33,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
706,142,2024-Q4,ON_TIME_DELIVERY,75.47,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
707,142,2024-Q4,QUALITY_ACCEPTANCE,94.32,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
708,142,2024-Q4,PRICE_VARIANCE,-9.26,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
709,142,2024-Q4,LEAD_TIME_ADHERENCE,78.97,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
710,142,2024-Q4,OVERALL_SCORE,74.87,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
711,143,2024-Q4,ON_TIME_DELIVERY,78.98,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
712,143,2024-Q4,QUALITY_ACCEPTANCE,97.52,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
713,143,2024-Q4,PRICE_VARIANCE,4.54,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
714,143,2024-Q4,LEAD_TIME_ADHERENCE,70.51,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
715,143,2024-Q4,OVERALL_SCORE,72.34,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
716,144,2024-Q4,ON_TIME_DELIVERY,92.25,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
717,144,2024-Q4,QUALITY_ACCEPTANCE,95.98,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
718,144,2024-Q4,PRICE_VARIANCE,3.2,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
719,144,2024-Q4,LEAD_TIME_ADHERENCE,81.19,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
720,144,2024-Q4,OVERALL_SCORE,90.82,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
721,145,2024-Q4,ON_TIME_DELIVERY,92.76,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
722,145,2024-Q4,QUALITY_ACCEPTANCE,76.98,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
723,145,2024-Q4,PRICE_VARIANCE,-0.43,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
724,145,2024-Q4,LEAD_TIME_ADHERENCE,88.32,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
725,145,2024-Q4,OVERALL_SCORE,97.77,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
726,146,2024-Q4,ON_TIME_DELIVERY,71.83,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
727,146,2024-Q4,QUALITY_ACCEPTANCE,94.74,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
728,146,2024-Q4,PRICE_VARIANCE,6.03,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
729,146,2024-Q4,LEAD_TIME_ADHERENCE,80.5,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
730,146,2024-Q4,OVERALL_SCORE,77.81,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
731,147,2024-Q4,ON_TIME_DELIVERY,90.83,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
732,147,2024-Q4,QUALITY_ACCEPTANCE,93.89,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
733,147,2024-Q4,PRICE_VARIANCE,-2.26,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
734,147,2024-Q4,LEAD_TIME_ADHERENCE,93.45,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
735,147,2024-Q4,OVERALL_SCORE,90.08,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
736,148,2024-Q4,ON_TIME_DELIVERY,99.56,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
737,148,2024-Q4,QUALITY_ACCEPTANCE,91.1,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
738,148,2024-Q4,PRICE_VARIANCE,-0.52,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
739,148,2024-Q4,LEAD_TIME_ADHERENCE,97.32,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
740,148,2024-Q4,OVERALL_SCORE,77.46,95,C,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
741,149,2024-Q4,ON_TIME_DELIVERY,92.76,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
742,149,2024-Q4,QUALITY_ACCEPTANCE,94.96,95,B,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
743,149,2024-Q4,PRICE_VARIANCE,7.36,0,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
744,149,2024-Q4,LEAD_TIME_ADHERENCE,74.98,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
745,149,2024-Q4,OVERALL_SCORE,97.66,95,A,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
746,150,2024-Q4,ON_TIME_DELIVERY,72.76,95,D,,SYSTEM,2025-01-01 00:00:00,SYSTEM,2025-01-01 00:00:00
