PRODUCT_COST_ID,PRODUCT_ID,SITE_ID,COST_TYPE,MATERIAL_COST,LABOR_COST,OVERHEAD_COST,TOTAL_COST,CURRENCY_ID,COSTING_METHOD,EFFECTIVE_DATE,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
410,410,6,STANDARD,1254.67,467.97,129.34,1851.98,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
411,411,1,STANDARD,1757.83,142.76,137.7,2038.29,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
412,412,1,STANDARD,1213.03,326.29,101.53,1640.85,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
413,413,8,STANDARD,434.43,119.4,14.41,568.24,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
414,414,4,STANDARD,1227.65,329.84,103.77,1661.26,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
415,415,5,STANDARD,788.12,246.67,67.96,1102.75,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
416,416,4,STANDARD,986.42,210.18,36.08,1232.68,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
417,417,7,STANDARD,589.51,36.53,23.6,649.64,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
418,418,2,STANDARD,526.04,294.71,175.89,996.64,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
419,419,6,STANDARD,131.02,367.33,129.5,627.85,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
420,420,2,STANDARD,631.47,191.12,133.4,955.99,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
421,421,3,STANDARD,1391.75,391.62,131.05,1914.42,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
422,422,3,STANDARD,857.73,176.94,147.89,1182.56,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
423,423,2,STANDARD,883.85,33.46,138.6,1055.91,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
424,424,4,STANDARD,57.41,232.92,86.78,377.11,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
425,425,8,STANDARD,308.72,35.6,51.73,396.05,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
426,426,6,STANDARD,1290.01,137.41,121.19,1548.61,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
427,427,6,STANDARD,1347.85,490.02,40.73,1878.6,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
428,428,4,STANDARD,832.36,448.55,194.32,1475.23,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
429,429,4,STANDARD,1387.57,50.47,66.24,1504.28,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
430,430,8,STANDARD,528.7,157.75,71.35,757.8,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
431,431,3,STANDARD,785.82,99.21,122.86,1007.89,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
432,432,6,STANDARD,337.19,349.87,91.11,778.17,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
433,433,6,STANDARD,1947.11,141.2,41.44,2129.75,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
434,434,5,STANDARD,1633.68,477.11,162.6,2273.39,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
435,435,1,STANDARD,1399.62,60.3,99.82,1559.74,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
436,436,2,STANDARD,1073.85,301.05,39.8,1414.7,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
437,437,8,STANDARD,1031.12,328.96,30.89,1390.97,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
438,438,6,STANDARD,716.84,23.92,123.46,864.22,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
439,439,7,STANDARD,842.03,467.27,168.13,1477.43,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
440,440,7,STANDARD,1830.54,74.6,141.88,2047.02,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
441,441,4,STANDARD,863.46,236.83,93.72,1194.01,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
442,442,2,STANDARD,708.7,160.16,194.27,1063.13,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
443,443,3,STANDARD,1251.26,67.64,68.46,1387.36,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
444,444,1,STANDARD,1214.71,51.46,19.22,1285.39,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
445,445,6,STANDARD,1642.8,19.2,186.35,1848.35,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
446,446,2,STANDARD,995.87,130.28,199.02,1325.17,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
447,447,5,STANDARD,1643.86,157.33,113.72,1914.91,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
448,448,1,STANDARD,1328.17,398.04,163.83,1890.04,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
449,449,2,STANDARD,1733.26,23.93,23.37,1780.56,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
450,450,5,STANDARD,1975.5,409.98,60.8,2446.28,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
451,451,7,STANDARD,106.43,442.24,117.36,666.03,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
452,452,6,STANDARD,1638.26,83.38,35.78,1757.42,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
453,453,2,STANDARD,945.03,368.52,188.39,1501.94,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
454,454,4,STANDARD,1597.44,469.6,61.28,2128.32,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
455,455,4,STANDARD,1063.9,78.55,146.97,1289.42,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
456,456,7,STANDARD,100.7,479.19,117.29,697.18,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
457,457,8,STANDARD,697.79,484.37,13.38,1195.54,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
458,458,4,STANDARD,734.75,284.15,165.11,1184.01,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
459,459,8,STANDARD,851.63,479.8,163.45,1494.88,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
460,460,3,STANDARD,1134.68,167.44,176.62,1478.74,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
461,461,4,STANDARD,639.68,209.44,94.49,943.61,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
462,462,4,STANDARD,838.53,182.55,125.17,1146.25,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
463,463,6,STANDARD,76.28,20.9,68.15,165.33,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
464,464,6,STANDARD,1285.93,483.86,103.31,1873.1,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
465,465,5,STANDARD,1173.11,234.48,88.43,1496.02,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
466,466,2,STANDARD,1963.19,452.64,97.88,2513.71,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
467,467,5,STANDARD,1073.0,103.39,13.92,1190.31,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
468,468,5,STANDARD,221.28,408.64,116.32,746.24,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
469,469,7,STANDARD,245.32,47.18,36.87,329.37,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
470,470,1,STANDARD,1189.83,275.53,68.1,1533.46,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
471,471,3,STANDARD,1315.92,300.96,101.25,1718.13,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
472,472,8,STANDARD,1064.73,422.79,24.48,1512.0,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
473,473,2,STANDARD,997.17,410.32,39.06,1446.55,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
474,474,5,STANDARD,389.01,24.67,56.39,470.07,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
475,475,1,STANDARD,1159.72,358.27,68.9,1586.89,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
476,476,1,STANDARD,438.73,370.6,140.99,950.32,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
477,477,1,STANDARD,1425.63,128.77,19.9,1574.3,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
478,478,8,STANDARD,209.97,95.13,109.32,414.42,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
479,479,2,STANDARD,1652.23,307.91,161.32,2121.46,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
480,480,7,STANDARD,1326.19,168.29,24.5,1518.98,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
481,481,4,STANDARD,113.41,315.02,161.98,590.41,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
482,482,6,STANDARD,570.46,132.27,196.81,899.54,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
483,483,4,STANDARD,990.09,447.99,100.56,1538.64,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
484,484,1,STANDARD,436.15,241.67,109.95,787.77,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
485,485,8,STANDARD,873.79,47.44,85.27,1006.5,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
486,486,8,STANDARD,218.89,273.83,77.57,570.29,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
487,487,4,STANDARD,298.48,175.4,182.66,656.54,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
488,488,7,STANDARD,85.79,406.58,90.1,582.47,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
489,489,1,STANDARD,1892.73,301.14,122.54,2316.41,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
490,490,3,STANDARD,188.68,183.22,174.74,546.64,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
491,491,3,STANDARD,1738.07,101.88,37.61,1877.56,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
492,492,2,STANDARD,1798.29,467.74,164.85,2430.88,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
493,493,1,STANDARD,950.58,203.96,126.69,1281.23,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
494,494,2,STANDARD,1932.63,448.32,93.56,2474.51,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
495,495,8,STANDARD,1862.18,357.08,147.29,2366.55,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
496,496,7,STANDARD,1282.08,220.8,73.76,1576.64,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
497,497,2,STANDARD,62.8,239.03,184.2,486.03,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
498,498,5,STANDARD,874.53,54.25,31.72,960.5,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
499,499,6,STANDARD,1091.02,87.95,74.3,1253.27,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
500,500,7,STANDARD,1864.42,306.06,16.35,2186.83,1,STANDARD,2024-01-01,2024-01-01 00:00:00,,True,SYSTEM,2024-01-01 00:00:00,SYSTEM,2024-01-01 00:00:00
