EMISSION_SCOPED_ID,RECORD_DATE,SUPPLIER_ID,SCOPE_TYPE,EMISSION_QUANTITY_MT,EMISSION_SOURCE
8016,2024-08-18,112,SCOPE_3,93.3302,Transportation
8017,2024-09-17,112,SCOPE_1,15.2262,Direct combustion
8018,2024-09-17,112,SCOPE_2,13.8201,Purchased steam
8019,2024-09-17,112,SCOPE_3,216.9994,Supplier manufacturing
8020,2024-10-17,112,SCOPE_1,23.5529,Direct combustion
8021,2024-10-17,112,SCOPE_2,14.1562,Purchased cooling
8022,2024-10-17,112,SCOPE_3,124.2219,Product use
8023,2024-11-16,112,SCOPE_1,8.5923,Direct combustion
8024,2024-11-16,112,SCOPE_2,29.7619,Purchased steam
8025,2024-11-16,112,SCOPE_3,245.4496,Product use
8026,2024-12-16,112,SCOPE_1,27.1803,Company vehicles
8027,2024-12-16,112,SCOPE_2,37.3337,Purchased steam
8028,2024-12-16,112,SCOPE_3,224.6697,Product use
8029,2025-01-15,112,SCOPE_1,21.2523,Direct combustion
8030,2025-01-15,112,SCOPE_2,38.4738,Purchased steam
8031,2025-01-15,112,SCOPE_3,155.4554,Transportation
8032,2025-02-14,112,SCOPE_1,19.8006,Fugitive emissions
8033,2025-02-14,112,SCOPE_2,24.0341,Purchased steam
8034,2025-02-14,112,SCOPE_3,71.4989,Supplier manufacturing
8035,2025-03-16,112,SCOPE_1,17.2727,Company vehicles
8036,2025-03-16,112,SCOPE_2,25.3759,Purchased steam
8037,2025-03-16,112,SCOPE_3,155.8511,Supplier manufacturing
8038,2025-04-15,112,SCOPE_1,26.7978,Company vehicles
8039,2025-04-15,112,SCOPE_2,46.0903,Purchased electricity
8040,2025-04-15,112,SCOPE_3,210.4638,Product use
8041,2025-05-15,112,SCOPE_1,8.2921,Direct combustion
8042,2025-05-15,112,SCOPE_2,39.3196,Purchased cooling
8043,2025-05-15,112,SCOPE_3,121.9814,End-of-life
8044,2025-06-14,112,SCOPE_1,28.5111,Fugitive emissions
8045,2025-06-14,112,SCOPE_2,26.2871,Purchased cooling
8046,2025-06-14,112,SCOPE_3,267.6671,Transportation
8047,2025-07-14,112,SCOPE_1,8.904,Direct combustion
8048,2025-07-14,112,SCOPE_2,38.7893,Purchased electricity
8049,2025-07-14,112,SCOPE_3,96.1825,Transportation
8050,2025-08-13,112,SCOPE_1,6.4606,Company vehicles
8051,2025-08-13,112,SCOPE_2,44.2807,Purchased cooling
8052,2025-08-13,112,SCOPE_3,51.198,End-of-life
8053,2025-09-12,112,SCOPE_1,11.5072,Company vehicles
8054,2025-09-12,112,SCOPE_2,40.0619,Purchased steam
8055,2025-09-12,112,SCOPE_3,94.7781,End-of-life
8056,2025-10-12,112,SCOPE_1,9.8324,Fugitive emissions
8057,2025-10-12,112,SCOPE_2,30.2386,Purchased cooling
8058,2025-10-12,112,SCOPE_3,299.8842,Supplier manufacturing
8059,2025-11-11,112,SCOPE_1,5.1095,Company vehicles
8060,2025-11-11,112,SCOPE_2,14.6751,Purchased cooling
8061,2025-11-11,112,SCOPE_3,280.9945,Product use
8062,2025-12-11,112,SCOPE_1,20.5408,Company vehicles
8063,2025-12-11,112,SCOPE_2,28.5353,Purchased cooling
8064,2025-12-11,112,SCOPE_3,200.1373,Transportation
8065,2024-01-21,113,SCOPE_1,25.2884,Company vehicles
8066,2024-01-21,113,SCOPE_2,42.8337,Purchased steam
8067,2024-01-21,113,SCOPE_3,140.696,End-of-life
8068,2024-02-20,113,SCOPE_1,13.3987,Direct combustion
8069,2024-02-20,113,SCOPE_2,20.5659,Purchased electricity
8070,2024-02-20,113,SCOPE_3,129.055,Product use
8071,2024-03-21,113,SCOPE_1,23.8573,Company vehicles
8072,2024-03-21,113,SCOPE_2,38.9962,Purchased electricity
8073,2024-03-21,113,SCOPE_3,134.6284,Supplier manufacturing
8074,2024-04-20,113,SCOPE_1,28.1629,Fugitive emissions
8075,2024-04-20,113,SCOPE_2,13.0231,Purchased electricity
8076,2024-04-20,113,SCOPE_3,149.7311,Transportation
8077,2024-05-20,113,SCOPE_1,9.0084,Direct combustion
8078,2024-05-20,113,SCOPE_2,44.2286,Purchased cooling
8079,2024-05-20,113,SCOPE_3,207.4192,Transportation
8080,2024-06-19,113,SCOPE_1,12.9148,Company vehicles
8081,2024-06-19,113,SCOPE_2,21.2124,Purchased electricity
8082,2024-06-19,113,SCOPE_3,150.8571,Supplier manufacturing
8083,2024-07-19,113,SCOPE_1,25.9394,Fugitive emissions
8084,2024-07-19,113,SCOPE_2,21.5051,Purchased electricity
8085,2024-07-19,113,SCOPE_3,275.0776,Transportation
8086,2024-08-18,113,SCOPE_1,19.5435,Direct combustion
8087,2024-08-18,113,SCOPE_2,46.2809,Purchased electricity
8088,2024-08-18,113,SCOPE_3,93.7841,Product use
8089,2024-09-17,113,SCOPE_1,23.9451,Fugitive emissions
8090,2024-09-17,113,SCOPE_2,40.9541,Purchased steam
8091,2024-09-17,113,SCOPE_3,178.8601,Product use
8092,2024-10-17,113,SCOPE_1,15.3761,Fugitive emissions
8093,2024-10-17,113,SCOPE_2,32.2554,Purchased cooling
8094,2024-10-17,113,SCOPE_3,154.3716,Supplier manufacturing
8095,2024-11-16,113,SCOPE_1,13.1703,Fugitive emissions
8096,2024-11-16,113,SCOPE_2,13.4479,Purchased electricity
8097,2024-11-16,113,SCOPE_3,158.7774,End-of-life
8098,2024-12-16,113,SCOPE_1,12.3885,Company vehicles
8099,2024-12-16,113,SCOPE_2,36.5383,Purchased steam
8100,2024-12-16,113,SCOPE_3,183.385,Transportation
8101,2025-01-15,113,SCOPE_1,24.9682,Fugitive emissions
8102,2025-01-15,113,SCOPE_2,39.2817,Purchased electricity
8103,2025-01-15,113,SCOPE_3,289.1444,Product use
8104,2025-02-14,113,SCOPE_1,27.9632,Fugitive emissions
8105,2025-02-14,113,SCOPE_2,16.2825,Purchased steam
8106,2025-02-14,113,SCOPE_3,288.044,Supplier manufacturing
8107,2025-03-16,113,SCOPE_1,13.8539,Company vehicles
8108,2025-03-16,113,SCOPE_2,47.7158,Purchased cooling
8109,2025-03-16,113,SCOPE_3,243.9446,Supplier manufacturing
8110,2025-04-15,113,SCOPE_1,23.4925,Company vehicles
8111,2025-04-15,113,SCOPE_2,44.9948,Purchased electricity
8112,2025-04-15,113,SCOPE_3,198.7494,Product use
8113,2025-05-15,113,SCOPE_1,5.5848,Company vehicles
8114,2025-05-15,113,SCOPE_2,26.2399,Purchased cooling
8115,2025-05-15,113,SCOPE_3,97.7785,Transportation
8116,2025-06-14,113,SCOPE_1,10.5253,Direct combustion
8117,2025-06-14,113,SCOPE_2,28.0793,Purchased cooling
8118,2025-06-14,113,SCOPE_3,125.2454,Product use
8119,2025-07-14,113,SCOPE_1,12.6337,Direct combustion
8120,2025-07-14,113,SCOPE_2,39.7776,Purchased electricity
8121,2025-07-14,113,SCOPE_3,247.0905,Transportation
8122,2025-08-13,113,SCOPE_1,21.1383,Fugitive emissions
8123,2025-08-13,113,SCOPE_2,32.9929,Purchased cooling
8124,2025-08-13,113,SCOPE_3,70.2618,Transportation
8125,2025-09-12,113,SCOPE_1,17.7903,Fugitive emissions
8126,2025-09-12,113,SCOPE_2,30.3426,Purchased steam
8127,2025-09-12,113,SCOPE_3,271.1073,Transportation
8128,2025-10-12,113,SCOPE_1,21.1673,Direct combustion
8129,2025-10-12,113,SCOPE_2,49.1221,Purchased cooling
8130,2025-10-12,113,SCOPE_3,163.8021,Supplier manufacturing
8131,2025-11-11,113,SCOPE_1,7.233,Direct combustion
8132,2025-11-11,113,SCOPE_2,32.0433,Purchased electricity
8133,2025-11-11,113,SCOPE_3,255.4268,Transportation
8134,2025-12-11,113,SCOPE_1,16.4422,Company vehicles
8135,2025-12-11,113,SCOPE_2,26.8001,Purchased cooling
8136,2025-12-11,113,SCOPE_3,262.9269,Product use
8137,2024-01-21,114,SCOPE_1,23.5899,Company vehicles
8138,2024-01-21,114,SCOPE_2,12.5511,Purchased cooling
8139,2024-01-21,114,SCOPE_3,256.7798,End-of-life
8140,2024-02-20,114,SCOPE_1,29.6846,Direct combustion
8141,2024-02-20,114,SCOPE_2,25.4252,Purchased cooling
8142,2024-02-20,114,SCOPE_3,167.7791,Transportation
8143,2024-03-21,114,SCOPE_1,15.1845,Fugitive emissions
8144,2024-03-21,114,SCOPE_2,38.5013,Purchased cooling
8145,2024-03-21,114,SCOPE_3,255.0961,Transportation
8146,2024-04-20,114,SCOPE_1,5.0445,Direct combustion
8147,2024-04-20,114,SCOPE_2,35.2146,Purchased electricity
8148,2024-04-20,114,SCOPE_3,158.4779,Supplier manufacturing
8149,2024-05-20,114,SCOPE_1,11.9716,Company vehicles
8150,2024-05-20,114,SCOPE_2,14.4923,Purchased cooling
8151,2024-05-20,114,SCOPE_3,93.2911,End-of-life
8152,2024-06-19,114,SCOPE_1,5.5762,Fugitive emissions
8153,2024-06-19,114,SCOPE_2,49.7793,Purchased electricity
8154,2024-06-19,114,SCOPE_3,116.217,End-of-life
8155,2024-07-19,114,SCOPE_1,23.621,Fugitive emissions
8156,2024-07-19,114,SCOPE_2,34.6006,Purchased steam
8157,2024-07-19,114,SCOPE_3,129.6891,Transportation
8158,2024-08-18,114,SCOPE_1,15.4327,Direct combustion
8159,2024-08-18,114,SCOPE_2,27.9134,Purchased cooling
8160,2024-08-18,114,SCOPE_3,274.9427,Transportation
8161,2024-09-17,114,SCOPE_1,19.9187,Fugitive emissions
8162,2024-09-17,114,SCOPE_2,14.2922,Purchased electricity
8163,2024-09-17,114,SCOPE_3,86.382,End-of-life
8164,2024-10-17,114,SCOPE_1,29.0135,Fugitive emissions
8165,2024-10-17,114,SCOPE_2,34.3333,Purchased cooling
8166,2024-10-17,114,SCOPE_3,108.0653,End-of-life
8167,2024-11-16,114,SCOPE_1,17.4953,Fugitive emissions
8168,2024-11-16,114,SCOPE_2,28.0565,Purchased electricity
8169,2024-11-16,114,SCOPE_3,189.3636,Product use
8170,2024-12-16,114,SCOPE_1,5.732,Company vehicles
8171,2024-12-16,114,SCOPE_2,12.2994,Purchased steam
8172,2024-12-16,114,SCOPE_3,261.8436,End-of-life
8173,2025-01-15,114,SCOPE_1,14.8643,Direct combustion
8174,2025-01-15,114,SCOPE_2,47.1598,Purchased steam
8175,2025-01-15,114,SCOPE_3,204.6927,Product use
8176,2025-02-14,114,SCOPE_1,19.2495,Direct combustion
8177,2025-02-14,114,SCOPE_2,30.1212,Purchased cooling
8178,2025-02-14,114,SCOPE_3,153.2955,Transportation
8179,2025-03-16,114,SCOPE_1,25.8857,Company vehicles
8180,2025-03-16,114,SCOPE_2,42.5178,Purchased steam
8181,2025-03-16,114,SCOPE_3,107.2839,Transportation
8182,2025-04-15,114,SCOPE_1,29.1358,Company vehicles
8183,2025-04-15,114,SCOPE_2,48.5383,Purchased steam
8184,2025-04-15,114,SCOPE_3,104.5359,End-of-life
8185,2025-05-15,114,SCOPE_1,17.9135,Company vehicles
8186,2025-05-15,114,SCOPE_2,14.3504,Purchased cooling
8187,2025-05-15,114,SCOPE_3,240.4066,End-of-life
8188,2025-06-14,114,SCOPE_1,17.9723,Direct combustion
8189,2025-06-14,114,SCOPE_2,26.8046,Purchased electricity
8190,2025-06-14,114,SCOPE_3,242.7692,Product use
8191,2025-07-14,114,SCOPE_1,26.378,Fugitive emissions
8192,2025-07-14,114,SCOPE_2,45.7131,Purchased steam
8193,2025-07-14,114,SCOPE_3,72.5934,Product use
8194,2025-08-13,114,SCOPE_1,10.5331,Direct combustion
8195,2025-08-13,114,SCOPE_2,37.7298,Purchased cooling
8196,2025-08-13,114,SCOPE_3,177.011,Transportation
8197,2025-09-12,114,SCOPE_1,12.3407,Fugitive emissions
8198,2025-09-12,114,SCOPE_2,39.4092,Purchased steam
8199,2025-09-12,114,SCOPE_3,104.6947,Transportation
8200,2025-10-12,114,SCOPE_1,22.0119,Company vehicles
8201,2025-10-12,114,SCOPE_2,22.8674,Purchased steam
8202,2025-10-12,114,SCOPE_3,171.898,Supplier manufacturing
8203,2025-11-11,114,SCOPE_1,26.6649,Direct combustion
8204,2025-11-11,114,SCOPE_2,29.999,Purchased steam
8205,2025-11-11,114,SCOPE_3,101.0155,Product use
8206,2025-12-11,114,SCOPE_1,20.7763,Fugitive emissions
8207,2025-12-11,114,SCOPE_2,12.6747,Purchased cooling
8208,2025-12-11,114,SCOPE_3,113.6396,End-of-life
8209,2024-01-21,115,SCOPE_1,14.6077,Fugitive emissions
8210,2024-01-21,115,SCOPE_2,42.905,Purchased steam
8211,2024-01-21,115,SCOPE_3,107.6006,Product use
8212,2024-02-20,115,SCOPE_1,27.106,Direct combustion
8213,2024-02-20,115,SCOPE_2,44.1743,Purchased cooling
8214,2024-02-20,115,SCOPE_3,156.1401,Transportation
8215,2024-03-21,115,SCOPE_1,9.1337,Fugitive emissions
8216,2024-03-21,115,SCOPE_2,30.4085,Purchased cooling
8217,2024-03-21,115,SCOPE_3,129.4786,Supplier manufacturing
8218,2024-04-20,115,SCOPE_1,27.9996,Direct combustion
8219,2024-04-20,115,SCOPE_2,27.3395,Purchased electricity
8220,2024-04-20,115,SCOPE_3,136.2361,Product use
8221,2024-05-20,115,SCOPE_1,15.0144,Direct combustion
8222,2024-05-20,115,SCOPE_2,45.9985,Purchased electricity
8223,2024-05-20,115,SCOPE_3,144.9147,Transportation
8224,2024-06-19,115,SCOPE_1,26.6818,Company vehicles
8225,2024-06-19,115,SCOPE_2,17.5741,Purchased cooling
8226,2024-06-19,115,SCOPE_3,104.4463,Product use
8227,2024-07-19,115,SCOPE_1,29.8781,Fugitive emissions
8228,2024-07-19,115,SCOPE_2,14.5695,Purchased electricity
8229,2024-07-19,115,SCOPE_3,145.5292,Supplier manufacturing
8230,2024-08-18,115,SCOPE_1,18.9152,Fugitive emissions
8231,2024-08-18,115,SCOPE_2,34.6731,Purchased cooling
8232,2024-08-18,115,SCOPE_3,255.7406,Transportation
8233,2024-09-17,115,SCOPE_1,27.6493,Direct combustion
8234,2024-09-17,115,SCOPE_2,49.589,Purchased steam
8235,2024-09-17,115,SCOPE_3,284.0609,Transportation
8236,2024-10-17,115,SCOPE_1,21.039,Direct combustion
8237,2024-10-17,115,SCOPE_2,49.9989,Purchased cooling
8238,2024-10-17,115,SCOPE_3,276.1243,Supplier manufacturing
8239,2024-11-16,115,SCOPE_1,23.6583,Company vehicles
8240,2024-11-16,115,SCOPE_2,47.7999,Purchased electricity
8241,2024-11-16,115,SCOPE_3,236.6097,Product use
8242,2024-12-16,115,SCOPE_1,12.3813,Company vehicles
8243,2024-12-16,115,SCOPE_2,36.8484,Purchased cooling
8244,2024-12-16,115,SCOPE_3,218.6639,Supplier manufacturing
8245,2025-01-15,115,SCOPE_1,15.5884,Fugitive emissions
8246,2025-01-15,115,SCOPE_2,27.0061,Purchased steam
8247,2025-01-15,115,SCOPE_3,80.6563,Transportation
8248,2025-02-14,115,SCOPE_1,21.3011,Fugitive emissions
8249,2025-02-14,115,SCOPE_2,34.0766,Purchased steam
8250,2025-02-14,115,SCOPE_3,230.6964,End-of-life
8251,2025-03-16,115,SCOPE_1,26.1404,Company vehicles
8252,2025-03-16,115,SCOPE_2,11.8787,Purchased electricity
8253,2025-03-16,115,SCOPE_3,289.6902,Product use
8254,2025-04-15,115,SCOPE_1,16.7392,Direct combustion
8255,2025-04-15,115,SCOPE_2,29.4231,Purchased steam
8256,2025-04-15,115,SCOPE_3,71.0506,End-of-life
8257,2025-05-15,115,SCOPE_1,15.0452,Direct combustion
8258,2025-05-15,115,SCOPE_2,28.9469,Purchased cooling
8259,2025-05-15,115,SCOPE_3,50.4166,Supplier manufacturing
8260,2025-06-14,115,SCOPE_1,20.091,Direct combustion
8261,2025-06-14,115,SCOPE_2,22.0891,Purchased cooling
8262,2025-06-14,115,SCOPE_3,87.9792,End-of-life
8263,2025-07-14,115,SCOPE_1,12.4628,Direct combustion
8264,2025-07-14,115,SCOPE_2,49.4521,Purchased cooling
8265,2025-07-14,115,SCOPE_3,122.6575,Product use
8266,2025-08-13,115,SCOPE_1,14.8006,Fugitive emissions
8267,2025-08-13,115,SCOPE_2,46.4185,Purchased electricity
8268,2025-08-13,115,SCOPE_3,125.5722,Transportation
8269,2025-09-12,115,SCOPE_1,17.8812,Fugitive emissions
8270,2025-09-12,115,SCOPE_2,46.3633,Purchased steam
8271,2025-09-12,115,SCOPE_3,124.3985,End-of-life
8272,2025-10-12,115,SCOPE_1,8.8384,Company vehicles
8273,2025-10-12,115,SCOPE_2,45.8638,Purchased cooling
8274,2025-10-12,115,SCOPE_3,61.3423,Supplier manufacturing
8275,2025-11-11,115,SCOPE_1,17.1912,Fugitive emissions
8276,2025-11-11,115,SCOPE_2,40.6471,Purchased cooling
8277,2025-11-11,115,SCOPE_3,289.3489,End-of-life
8278,2025-12-11,115,SCOPE_1,21.3123,Fugitive emissions
8279,2025-12-11,115,SCOPE_2,39.8394,Purchased steam
8280,2025-12-11,115,SCOPE_3,280.7669,Product use
8281,2024-01-21,116,SCOPE_1,6.5028,Company vehicles
8282,2024-01-21,116,SCOPE_2,34.9829,Purchased steam
8283,2024-01-21,116,SCOPE_3,248.1552,Transportation
8284,2024-02-20,116,SCOPE_1,25.3415,Company vehicles
8285,2024-02-20,116,SCOPE_2,26.2134,Purchased cooling
8286,2024-02-20,116,SCOPE_3,119.7339,End-of-life
8287,2024-03-21,116,SCOPE_1,16.0803,Fugitive emissions
8288,2024-03-21,116,SCOPE_2,19.7734,Purchased cooling
8289,2024-03-21,116,SCOPE_3,261.0506,End-of-life
8290,2024-04-20,116,SCOPE_1,11.9383,Fugitive emissions
8291,2024-04-20,116,SCOPE_2,25.5335,Purchased cooling
8292,2024-04-20,116,SCOPE_3,119.229,Product use
8293,2024-05-20,116,SCOPE_1,25.6597,Fugitive emissions
8294,2024-05-20,116,SCOPE_2,12.4033,Purchased electricity
8295,2024-05-20,116,SCOPE_3,180.6964,Transportation
8296,2024-06-19,116,SCOPE_1,15.9642,Company vehicles
8297,2024-06-19,116,SCOPE_2,46.8037,Purchased steam
8298,2024-06-19,116,SCOPE_3,264.6135,Supplier manufacturing
8299,2024-07-19,116,SCOPE_1,14.7429,Direct combustion
8300,2024-07-19,116,SCOPE_2,24.5278,Purchased cooling
8301,2024-07-19,116,SCOPE_3,211.5842,Supplier manufacturing
8302,2024-08-18,116,SCOPE_1,7.6062,Direct combustion
8303,2024-08-18,116,SCOPE_2,46.9718,Purchased cooling
8304,2024-08-18,116,SCOPE_3,125.6695,Product use
8305,2024-09-17,116,SCOPE_1,14.8521,Direct combustion
8306,2024-09-17,116,SCOPE_2,41.3984,Purchased steam
8307,2024-09-17,116,SCOPE_3,191.0687,Supplier manufacturing
8308,2024-10-17,116,SCOPE_1,17.6752,Fugitive emissions
8309,2024-10-17,116,SCOPE_2,11.2818,Purchased cooling
8310,2024-10-17,116,SCOPE_3,232.5139,End-of-life
8311,2024-11-16,116,SCOPE_1,5.5161,Direct combustion
8312,2024-11-16,116,SCOPE_2,14.1949,Purchased steam
8313,2024-11-16,116,SCOPE_3,192.1079,Transportation
8314,2024-12-16,116,SCOPE_1,7.7266,Company vehicles
8315,2024-12-16,116,SCOPE_2,23.7463,Purchased electricity
8316,2024-12-16,116,SCOPE_3,244.7384,End-of-life
8317,2025-01-15,116,SCOPE_1,16.3225,Fugitive emissions
8318,2025-01-15,116,SCOPE_2,30.0784,Purchased cooling
8319,2025-01-15,116,SCOPE_3,186.9299,End-of-life
8320,2025-02-14,116,SCOPE_1,10.6415,Direct combustion
8321,2025-02-14,116,SCOPE_2,27.9896,Purchased electricity
8322,2025-02-14,116,SCOPE_3,104.3284,End-of-life
8323,2025-03-16,116,SCOPE_1,12.5341,Fugitive emissions
8324,2025-03-16,116,SCOPE_2,47.9889,Purchased cooling
8325,2025-03-16,116,SCOPE_3,154.9575,Product use
8326,2025-04-15,116,SCOPE_1,5.1389,Company vehicles
8327,2025-04-15,116,SCOPE_2,11.717,Purchased cooling
8328,2025-04-15,116,SCOPE_3,154.2237,Supplier manufacturing
8329,2025-05-15,116,SCOPE_1,25.0832,Company vehicles
8330,2025-05-15,116,SCOPE_2,10.7217,Purchased electricity
8331,2025-05-15,116,SCOPE_3,64.4083,Product use
8332,2025-06-14,116,SCOPE_1,8.3168,Company vehicles
8333,2025-06-14,116,SCOPE_2,43.6534,Purchased electricity
8334,2025-06-14,116,SCOPE_3,205.1299,Product use
8335,2025-07-14,116,SCOPE_1,9.3761,Direct combustion
8336,2025-07-14,116,SCOPE_2,17.3696,Purchased steam
8337,2025-07-14,116,SCOPE_3,230.809,End-of-life
8338,2025-08-13,116,SCOPE_1,15.0538,Direct combustion
8339,2025-08-13,116,SCOPE_2,33.092,Purchased steam
8340,2025-08-13,116,SCOPE_3,60.0565,Transportation
8341,2025-09-12,116,SCOPE_1,18.1258,Fugitive emissions
8342,2025-09-12,116,SCOPE_2,26.754,Purchased electricity
8343,2025-09-12,116,SCOPE_3,100.8447,Supplier manufacturing
8344,2025-10-12,116,SCOPE_1,25.1983,Fugitive emissions
8345,2025-10-12,116,SCOPE_2,13.8034,Purchased steam
8346,2025-10-12,116,SCOPE_3,257.8121,Transportation
8347,2025-11-11,116,SCOPE_1,17.7871,Company vehicles
8348,2025-11-11,116,SCOPE_2,48.3519,Purchased steam
8349,2025-11-11,116,SCOPE_3,265.5518,Transportation
8350,2025-12-11,116,SCOPE_1,25.0362,Company vehicles
8351,2025-12-11,116,SCOPE_2,12.0992,Purchased steam
8352,2025-12-11,116,SCOPE_3,276.9625,End-of-life
8353,2024-01-21,117,SCOPE_1,17.4786,Fugitive emissions
8354,2024-01-21,117,SCOPE_2,13.5469,Purchased electricity
8355,2024-01-21,117,SCOPE_3,65.8285,End-of-life
8356,2024-02-20,117,SCOPE_1,23.8805,Company vehicles
8357,2024-02-20,117,SCOPE_2,38.7507,Purchased electricity
8358,2024-02-20,117,SCOPE_3,201.2315,Supplier manufacturing
8359,2024-03-21,117,SCOPE_1,26.7742,Fugitive emissions
8360,2024-03-21,117,SCOPE_2,47.8273,Purchased steam
8361,2024-03-21,117,SCOPE_3,113.2609,End-of-life
8362,2024-04-20,117,SCOPE_1,13.7034,Fugitive emissions
8363,2024-04-20,117,SCOPE_2,24.9146,Purchased cooling
8364,2024-04-20,117,SCOPE_3,103.0385,Transportation
8365,2024-05-20,117,SCOPE_1,10.8608,Direct combustion
8366,2024-05-20,117,SCOPE_2,30.2504,Purchased steam
8367,2024-05-20,117,SCOPE_3,152.2256,Product use
8368,2024-06-19,117,SCOPE_1,27.5974,Direct combustion
8369,2024-06-19,117,SCOPE_2,13.78,Purchased steam
8370,2024-06-19,117,SCOPE_3,274.6413,Product use
8371,2024-07-19,117,SCOPE_1,11.2851,Company vehicles
8372,2024-07-19,117,SCOPE_2,22.0075,Purchased electricity
8373,2024-07-19,117,SCOPE_3,167.1414,Product use
8374,2024-08-18,117,SCOPE_1,10.8383,Company vehicles
8375,2024-08-18,117,SCOPE_2,26.2603,Purchased cooling
8376,2024-08-18,117,SCOPE_3,146.0743,Product use
8377,2024-09-17,117,SCOPE_1,22.8194,Fugitive emissions
8378,2024-09-17,117,SCOPE_2,18.6306,Purchased electricity
8379,2024-09-17,117,SCOPE_3,169.5832,Supplier manufacturing
8380,2024-10-17,117,SCOPE_1,8.4915,Fugitive emissions
8381,2024-10-17,117,SCOPE_2,48.8194,Purchased electricity
8382,2024-10-17,117,SCOPE_3,73.7648,End-of-life
8383,2024-11-16,117,SCOPE_1,12.3052,Fugitive emissions
8384,2024-11-16,117,SCOPE_2,15.1905,Purchased electricity
8385,2024-11-16,117,SCOPE_3,93.6971,Product use
8386,2024-12-16,117,SCOPE_1,18.5007,Fugitive emissions
8387,2024-12-16,117,SCOPE_2,19.7598,Purchased cooling
8388,2024-12-16,117,SCOPE_3,199.3172,Supplier manufacturing
8389,2025-01-15,117,SCOPE_1,26.197,Fugitive emissions
8390,2025-01-15,117,SCOPE_2,15.7064,Purchased electricity
8391,2025-01-15,117,SCOPE_3,218.5339,End-of-life
8392,2025-02-14,117,SCOPE_1,15.7636,Fugitive emissions
8393,2025-02-14,117,SCOPE_2,29.1732,Purchased steam
8394,2025-02-14,117,SCOPE_3,161.0172,Supplier manufacturing
8395,2025-03-16,117,SCOPE_1,27.7348,Company vehicles
8396,2025-03-16,117,SCOPE_2,16.6738,Purchased electricity
8397,2025-03-16,117,SCOPE_3,288.7977,Transportation
8398,2025-04-15,117,SCOPE_1,27.3068,Company vehicles
8399,2025-04-15,117,SCOPE_2,34.8685,Purchased steam
8400,2025-04-15,117,SCOPE_3,235.6158,Supplier manufacturing
8401,2025-05-15,117,SCOPE_1,5.0553,Fugitive emissions
8402,2025-05-15,117,SCOPE_2,30.5542,Purchased steam
8403,2025-05-15,117,SCOPE_3,292.2089,Supplier manufacturing
8404,2025-06-14,117,SCOPE_1,25.2254,Company vehicles
8405,2025-06-14,117,SCOPE_2,10.9411,Purchased electricity
8406,2025-06-14,117,SCOPE_3,248.9938,Supplier manufacturing
8407,2025-07-14,117,SCOPE_1,25.9001,Direct combustion
8408,2025-07-14,117,SCOPE_2,27.7484,Purchased steam
8409,2025-07-14,117,SCOPE_3,236.4943,Supplier manufacturing
8410,2025-08-13,117,SCOPE_1,20.7901,Company vehicles
8411,2025-08-13,117,SCOPE_2,15.7794,Purchased electricity
8412,2025-08-13,117,SCOPE_3,139.2264,Transportation
8413,2025-09-12,117,SCOPE_1,9.9878,Fugitive emissions
8414,2025-09-12,117,SCOPE_2,25.5841,Purchased cooling
8415,2025-09-12,117,SCOPE_3,222.0818,Supplier manufacturing
8416,2025-10-12,117,SCOPE_1,10.4504,Direct combustion
8417,2025-10-12,117,SCOPE_2,31.7173,Purchased cooling
8418,2025-10-12,117,SCOPE_3,236.518,Product use
8419,2025-11-11,117,SCOPE_1,25.2629,Direct combustion
8420,2025-11-11,117,SCOPE_2,17.426,Purchased cooling
8421,2025-11-11,117,SCOPE_3,203.8718,Product use
8422,2025-12-11,117,SCOPE_1,17.7558,Direct combustion
8423,2025-12-11,117,SCOPE_2,17.4747,Purchased cooling
8424,2025-12-11,117,SCOPE_3,292.9113,Transportation
8425,2024-01-21,118,SCOPE_1,18.1256,Company vehicles
8426,2024-01-21,118,SCOPE_2,28.5197,Purchased cooling
8427,2024-01-21,118,SCOPE_3,164.1698,Transportation
8428,2024-02-20,118,SCOPE_1,16.5034,Company vehicles
8429,2024-02-20,118,SCOPE_2,32.693,Purchased steam
8430,2024-02-20,118,SCOPE_3,166.7627,End-of-life
8431,2024-03-21,118,SCOPE_1,28.8886,Fugitive emissions
8432,2024-03-21,118,SCOPE_2,35.7412,Purchased steam
8433,2024-03-21,118,SCOPE_3,168.7705,Transportation
8434,2024-04-20,118,SCOPE_1,14.5768,Direct combustion
8435,2024-04-20,118,SCOPE_2,20.7131,Purchased electricity
8436,2024-04-20,118,SCOPE_3,80.7068,Transportation
8437,2024-05-20,118,SCOPE_1,8.972,Company vehicles
8438,2024-05-20,118,SCOPE_2,34.3932,Purchased steam
8439,2024-05-20,118,SCOPE_3,205.5981,End-of-life
8440,2024-06-19,118,SCOPE_1,9.5442,Company vehicles
8441,2024-06-19,118,SCOPE_2,42.4343,Purchased steam
8442,2024-06-19,118,SCOPE_3,103.4336,End-of-life
8443,2024-07-19,118,SCOPE_1,16.452,Fugitive emissions
8444,2024-07-19,118,SCOPE_2,47.537,Purchased electricity
8445,2024-07-19,118,SCOPE_3,210.5572,Transportation
8446,2024-08-18,118,SCOPE_1,14.0948,Company vehicles
8447,2024-08-18,118,SCOPE_2,13.2024,Purchased electricity
8448,2024-08-18,118,SCOPE_3,77.4784,Product use
8449,2024-09-17,118,SCOPE_1,7.5039,Fugitive emissions
