PURCHASE_ORDER_LINE_ID,PURCHASE_ORDER_ID,LINE_NUMBER,PURCHASE_REQUISITION_LINE_ID,PRODUCT_ID,ITEM_DESCRIPTION,SUPPLIER_PART_NUMBER,ORDERED_QUANTITY,ORDERED_UNIT_OF_MEASURE_ID,UNIT_PRICE,EXTENDED_PRICE,NEED_BY_DATE,PROMISED_DELIVERY_DATE,LINE_STATUS,RECEIVED_QUANTITY,INVOICED_QUANTITY,TAX_CODE,TAX_AMOUNT,GENERAL_LEDGER_ACCOUNT_CODE
21335,4732,8,,494,Product 494,SUP-PART-494,89,1,1146.29,102019.81,2024-11-06,2024-11-06,CLOSED,89,89,TAX1,8161.58,5000-00
21336,4733,1,,474,Product 474,SUP-PART-474,436,1,903.21,393799.56,2023-04-02,2023-04-01,RECEIVED,436,436,TAX1,31503.96,5000-00
21337,4733,2,,355,Product 355,SUP-PART-355,528,1,3599.13,1900340.64,2023-05-20,2023-05-24,RECEIVED,528,528,TAX1,152027.25,5000-00
21338,4733,3,,471,Product 471,SUP-PART-471,96,1,244.91,23511.36,2023-05-03,2023-05-09,CLOSED,96,96,TAX1,1880.91,5000-00
21339,4733,4,,54,Product 54,SUP-PART-54,471,1,2722.43,1282264.53,2023-05-01,2023-04-28,CANCELLED,471,471,TAX1,102581.16,5000-00
21340,4734,1,,404,Product 404,SUP-PART-404,266,1,3803.96,1011853.36,2024-01-08,2024-01-04,OPEN,266,266,TAX1,80948.27,5000-00
21341,4734,2,,13,Product 13,SUP-PART-13,16,1,4352.34,69637.44,2024-02-28,2024-03-04,OPEN,16,16,TAX1,5571.0,5000-00
21342,4734,3,,456,Product 456,SUP-PART-456,823,1,3725.64,3066201.72,2024-02-12,2024-02-09,CANCELLED,823,0,TAX1,245296.14,5000-00
21343,4734,4,,120,Product 120,SUP-PART-120,530,1,2563.33,1358564.9,2024-03-07,2024-03-09,RECEIVED,0,530,TAX1,108685.19,5000-00
21344,4734,5,,338,Product 338,SUP-PART-338,23,1,2786.34,64085.82,2024-02-16,2024-02-17,CANCELLED,23,23,TAX1,5126.87,5000-00
21345,4734,6,,417,Product 417,SUP-PART-417,196,1,1953.16,382819.36,2024-01-30,2024-02-05,RECEIVED,196,196,TAX1,30625.55,5000-00
21346,4735,1,,450,Product 450,SUP-PART-450,127,1,2681.85,340594.95,2024-03-12,2024-03-08,CANCELLED,127,127,TAX1,27247.6,5000-00
21347,4736,1,,103,Product 103,SUP-PART-103,404,1,2968.61,1199318.44,2024-03-20,2024-03-24,OPEN,404,404,TAX1,95945.48,5000-00
21348,4737,1,,237,Product 237,SUP-PART-237,364,1,2483.46,903979.44,2023-06-22,2023-06-26,CANCELLED,364,0,TAX1,72318.36,5000-00
21349,4737,2,,157,Product 157,SUP-PART-157,747,1,4702.31,3512625.57,2023-06-25,2023-06-29,OPEN,747,747,TAX1,281010.05,5000-00
21350,4737,3,,481,Product 481,SUP-PART-481,323,1,4746.63,1533161.49,2023-08-13,2023-08-17,RECEIVED,0,0,TAX1,122652.92,5000-00
21351,4738,1,,232,Product 232,SUP-PART-232,788,1,4866.69,3834951.72,2024-07-01,2024-07-03,CLOSED,0,788,TAX1,306796.14,5000-00
21352,4738,2,,291,Product 291,SUP-PART-291,691,1,3615.49,2498303.59,2024-08-22,2024-08-25,CANCELLED,691,691,TAX1,199864.29,5000-00
21353,4738,3,,307,Product 307,SUP-PART-307,362,1,4560.66,1650958.92,2024-07-26,2024-08-01,CANCELLED,362,362,TAX1,132076.71,5000-00
21354,4739,1,,244,Product 244,SUP-PART-244,917,1,2352.98,2157682.66,2023-07-13,2023-07-06,OPEN,917,917,TAX1,172614.61,5000-00
21355,4739,2,,29,Product 29,SUP-PART-29,259,1,520.8,134887.2,2023-08-13,2023-08-17,CANCELLED,259,259,TAX1,10790.98,5000-00
21356,4739,3,,378,Product 378,SUP-PART-378,866,1,4129.98,3576562.68,2023-07-29,2023-08-02,CANCELLED,866,866,TAX1,286125.01,5000-00
21357,4739,4,,97,Product 97,SUP-PART-97,343,1,4866.07,1669062.01,2023-07-14,2023-07-12,CLOSED,343,343,TAX1,133524.96,5000-00
21358,4739,5,,220,Product 220,SUP-PART-220,178,1,3971.52,706930.56,2023-08-24,2023-08-30,OPEN,178,0,TAX1,56554.44,5000-00
21359,4740,1,,133,Product 133,SUP-PART-133,60,1,4953.98,297238.8,2023-10-01,2023-09-30,RECEIVED,60,0,TAX1,23779.1,5000-00
21360,4740,2,,196,Product 196,SUP-PART-196,137,1,2312.55,316819.35,2023-10-22,2023-10-22,CANCELLED,0,137,TAX1,25345.55,5000-00
21361,4740,3,,295,Product 295,SUP-PART-295,399,1,4958.28,1978353.72,2023-10-06,2023-10-04,CLOSED,399,399,TAX1,158268.3,5000-00
21362,4740,4,,404,Product 404,SUP-PART-404,878,1,189.03,165968.34,2023-10-25,2023-11-01,CLOSED,878,0,TAX1,13277.47,5000-00
21363,4741,1,,262,Product 262,SUP-PART-262,671,1,3498.64,2347587.44,2023-07-22,2023-07-21,RECEIVED,0,671,TAX1,187807.0,5000-00
21364,4741,2,,165,Product 165,SUP-PART-165,616,1,3785.93,2332132.88,2023-07-18,2023-07-11,CANCELLED,616,616,TAX1,186570.63,5000-00
21365,4741,3,,230,Product 230,SUP-PART-230,881,1,411.66,362672.46,2023-08-15,2023-08-08,CANCELLED,881,0,TAX1,29013.8,5000-00
21366,4741,4,,20,Product 20,SUP-PART-20,725,1,4073.44,2953244.0,2023-08-10,2023-08-14,CLOSED,725,725,TAX1,236259.52,5000-00
21367,4741,5,,177,Product 177,SUP-PART-177,103,1,4079.61,420199.83,2023-07-26,2023-07-23,CANCELLED,103,0,TAX1,33615.99,5000-00
21368,4741,6,,300,Product 300,SUP-PART-300,341,1,1182.89,403365.49,2023-07-11,2023-07-18,RECEIVED,341,341,TAX1,32269.24,5000-00
21369,4742,1,,31,Product 31,SUP-PART-31,130,1,2313.0,300690.0,2025-02-08,2025-02-14,OPEN,130,130,TAX1,24055.2,5000-00
21370,4742,2,,400,Product 400,SUP-PART-400,127,1,3832.63,486744.01,2025-01-14,2025-01-13,CLOSED,127,127,TAX1,38939.52,5000-00
21371,4742,3,,115,Product 115,SUP-PART-115,196,1,492.63,96555.48,2025-01-18,2025-01-14,CANCELLED,196,0,TAX1,7724.44,5000-00
21372,4742,4,,405,Product 405,SUP-PART-405,619,1,3049.13,1887411.47,2025-01-01,2025-01-06,CANCELLED,619,0,TAX1,150992.92,5000-00
21373,4742,5,,94,Product 94,SUP-PART-94,156,1,3898.18,608116.08,2024-12-18,2024-12-17,OPEN,156,0,TAX1,48649.29,5000-00
21374,4742,6,,175,Product 175,SUP-PART-175,408,1,3702.47,1510607.76,2025-02-24,2025-02-28,CANCELLED,408,408,TAX1,120848.62,5000-00
21375,4742,7,,302,Product 302,SUP-PART-302,133,1,2275.94,302700.02,2024-12-11,2024-12-14,CLOSED,133,0,TAX1,24216.0,5000-00
21376,4742,8,,66,Product 66,SUP-PART-66,755,1,1864.29,1407538.95,2024-12-27,2024-12-22,CLOSED,755,0,TAX1,112603.12,5000-00
21377,4743,1,,482,Product 482,SUP-PART-482,376,1,3371.8,1267796.8,2024-08-15,2024-08-22,OPEN,0,376,TAX1,101423.74,5000-00
21378,4743,2,,71,Product 71,SUP-PART-71,404,1,4767.21,1925952.84,2024-06-29,2024-06-24,OPEN,404,0,TAX1,154076.23,5000-00
21379,4743,3,,17,Product 17,SUP-PART-17,433,1,4500.57,1948746.81,2024-08-30,2024-09-01,OPEN,433,0,TAX1,155899.74,5000-00
21380,4743,4,,441,Product 441,SUP-PART-441,654,1,4365.09,2854768.86,2024-08-18,2024-08-15,OPEN,654,0,TAX1,228381.51,5000-00
21381,4743,5,,97,Product 97,SUP-PART-97,708,1,2937.3,2079608.4,2024-08-30,2024-09-06,RECEIVED,708,0,TAX1,166368.67,5000-00
21382,4743,6,,30,Product 30,SUP-PART-30,383,1,332.68,127416.44,2024-08-31,2024-09-03,CLOSED,383,383,TAX1,10193.32,5000-00
21383,4744,1,,367,Product 367,SUP-PART-367,164,1,612.34,100423.76,2025-01-10,2025-01-08,OPEN,164,0,TAX1,8033.9,5000-00
21384,4744,2,,420,Product 420,SUP-PART-420,78,1,4663.03,363716.34,2025-02-11,2025-02-13,CANCELLED,78,0,TAX1,29097.31,5000-00
21385,4744,3,,408,Product 408,SUP-PART-408,350,1,2262.94,792029.0,2025-02-14,2025-02-19,RECEIVED,350,350,TAX1,63362.32,5000-00
21386,4745,1,,262,Product 262,SUP-PART-262,866,1,1014.29,878375.14,2023-06-02,2023-06-09,OPEN,866,0,TAX1,70270.01,5000-00
21387,4745,2,,281,Product 281,SUP-PART-281,882,1,3911.18,3449660.76,2023-06-09,2023-06-10,CANCELLED,882,882,TAX1,275972.86,5000-00
21388,4745,3,,76,Product 76,SUP-PART-76,269,1,214.8,57781.2,2023-05-04,2023-05-04,CLOSED,269,269,TAX1,4622.5,5000-00
21389,4745,4,,125,Product 125,SUP-PART-125,204,1,1335.41,272423.64,2023-05-21,2023-05-27,CANCELLED,204,0,TAX1,21793.89,5000-00
21390,4745,5,,78,Product 78,SUP-PART-78,899,1,4775.16,4292868.84,2023-06-15,2023-06-08,CLOSED,0,899,TAX1,343429.51,5000-00
21391,4745,6,,335,Product 335,SUP-PART-335,686,1,3386.72,2323289.92,2023-07-17,2023-07-21,CANCELLED,686,686,TAX1,185863.19,5000-00
21392,4745,7,,269,Product 269,SUP-PART-269,887,1,824.32,731171.84,2023-07-03,2023-07-03,OPEN,887,887,TAX1,58493.75,5000-00
21393,4746,1,,142,Product 142,SUP-PART-142,84,1,3118.75,261975.0,2025-01-28,2025-02-03,CLOSED,84,0,TAX1,20958.0,5000-00
21394,4746,2,,408,Product 408,SUP-PART-408,371,1,4449.56,1650786.76,2025-01-15,2025-01-19,OPEN,371,371,TAX1,132062.94,5000-00
21395,4746,3,,15,Product 15,SUP-PART-15,401,1,2458.37,985806.37,2024-12-13,2024-12-18,OPEN,401,401,TAX1,78864.51,5000-00
21396,4746,4,,384,Product 384,SUP-PART-384,766,1,3273.96,2507853.36,2024-12-11,2024-12-14,RECEIVED,766,766,TAX1,200628.27,5000-00
21397,4746,5,,136,Product 136,SUP-PART-136,70,1,4023.44,281640.8,2025-01-28,2025-01-30,CANCELLED,70,70,TAX1,22531.26,5000-00
21398,4746,6,,62,Product 62,SUP-PART-62,957,1,4559.7,4363632.9,2025-01-11,2025-01-10,CANCELLED,957,957,TAX1,349090.63,5000-00
21399,4747,1,,377,Product 377,SUP-PART-377,577,1,4855.85,2801825.45,2023-11-26,2023-11-30,CLOSED,577,0,TAX1,224146.04,5000-00
21400,4747,2,,218,Product 218,SUP-PART-218,753,1,3939.13,2966164.89,2023-12-28,2023-12-30,RECEIVED,0,753,TAX1,237293.19,5000-00
21401,4747,3,,148,Product 148,SUP-PART-148,956,1,1263.0,1207428.0,2023-11-27,2023-11-27,OPEN,956,956,TAX1,96594.24,5000-00
21402,4747,4,,124,Product 124,SUP-PART-124,423,1,1357.75,574328.25,2023-12-10,2023-12-06,CANCELLED,423,423,TAX1,45946.26,5000-00
21403,4747,5,,126,Product 126,SUP-PART-126,847,1,4388.56,3717110.32,2024-01-03,2024-01-05,CANCELLED,847,847,TAX1,297368.83,5000-00
21404,4747,6,,154,Product 154,SUP-PART-154,320,1,4426.49,1416476.8,2023-11-09,2023-11-09,OPEN,320,320,TAX1,113318.14,5000-00
21405,4747,7,,104,Product 104,SUP-PART-104,395,1,4298.12,1697757.4,2023-12-21,2023-12-24,RECEIVED,395,395,TAX1,135820.59,5000-00
21406,4747,8,,291,Product 291,SUP-PART-291,309,1,921.31,284684.79,2023-12-28,2024-01-03,CANCELLED,309,309,TAX1,22774.78,5000-00
21407,4748,1,,6,Product 6,SUP-PART-6,321,1,3375.76,1083618.96,2023-12-09,2023-12-04,OPEN,321,321,TAX1,86689.52,5000-00
21408,4749,1,,171,Product 171,SUP-PART-171,589,1,4121.96,2427834.44,2025-01-16,2025-01-12,CLOSED,589,0,TAX1,194226.76,5000-00
21409,4750,1,,402,Product 402,SUP-PART-402,706,1,1164.54,822165.24,2023-11-28,2023-12-04,OPEN,706,706,TAX1,65773.22,5000-00
21410,4751,1,,421,Product 421,SUP-PART-421,389,1,701.03,272700.67,2024-01-10,2024-01-12,RECEIVED,389,0,TAX1,21816.05,5000-00
21411,4751,2,,419,Product 419,SUP-PART-419,165,1,158.38,26132.7,2023-12-26,2023-12-21,CANCELLED,0,165,TAX1,2090.62,5000-00
21412,4751,3,,454,Product 454,SUP-PART-454,537,1,38.36,20599.32,2024-02-23,2024-02-18,CLOSED,537,537,TAX1,1647.95,5000-00
21413,4751,4,,278,Product 278,SUP-PART-278,676,1,1681.99,1137025.24,2024-03-05,2024-03-07,CLOSED,676,0,TAX1,90962.02,5000-00
21414,4751,5,,325,Product 325,SUP-PART-325,559,1,3273.06,1829640.54,2024-03-07,2024-02-29,CLOSED,559,559,TAX1,146371.24,5000-00
21415,4751,6,,402,Product 402,SUP-PART-402,233,1,3365.2,784091.6,2024-02-04,2024-02-02,CANCELLED,0,233,TAX1,62727.33,5000-00
21416,4752,1,,258,Product 258,SUP-PART-258,187,1,838.69,156835.03,2023-09-25,2023-09-22,CLOSED,187,187,TAX1,12546.8,5000-00
21417,4752,2,,111,Product 111,SUP-PART-111,523,1,4814.49,2517978.27,2023-10-16,2023-10-19,RECEIVED,523,523,TAX1,201438.26,5000-00
21418,4752,3,,155,Product 155,SUP-PART-155,64,1,2710.82,173492.48,2023-09-27,2023-09-20,CLOSED,64,64,TAX1,13879.4,5000-00
21419,4752,4,,466,Product 466,SUP-PART-466,873,1,313.03,273275.19,2023-10-25,2023-10-28,RECEIVED,0,0,TAX1,21862.02,5000-00
21420,4752,5,,174,Product 174,SUP-PART-174,233,1,3075.17,716514.61,2023-10-13,2023-10-16,CANCELLED,233,0,TAX1,57321.17,5000-00
21421,4753,1,,383,Product 383,SUP-PART-383,421,1,150.46,63343.66,2024-08-20,2024-08-17,CANCELLED,0,421,TAX1,5067.49,5000-00
21422,4753,2,,334,Product 334,SUP-PART-334,909,1,1806.64,1642235.76,2024-08-27,2024-09-02,CANCELLED,0,0,TAX1,131378.86,5000-00
21423,4753,3,,347,Product 347,SUP-PART-347,218,1,703.76,153419.68,2024-08-02,2024-08-01,RECEIVED,218,218,TAX1,12273.57,5000-00
21424,4753,4,,381,Product 381,SUP-PART-381,439,1,2814.5,1235565.5,2024-08-28,2024-08-27,CLOSED,0,439,TAX1,98845.24,5000-00
21425,4753,5,,313,Product 313,SUP-PART-313,653,1,2292.89,1497257.17,2024-09-22,2024-09-17,OPEN,653,653,TAX1,119780.57,5000-00
21426,4753,6,,362,Product 362,SUP-PART-362,74,1,3031.24,224311.76,2024-09-30,2024-09-27,CLOSED,74,74,TAX1,17944.94,5000-00
21427,4753,7,,205,Product 205,SUP-PART-205,81,1,3489.83,282676.23,2024-08-04,2024-07-30,CLOSED,81,81,TAX1,22614.1,5000-00
21428,4754,1,,132,Product 132,SUP-PART-132,106,1,2352.4,249354.4,2025-01-09,2025-01-05,RECEIVED,106,0,TAX1,19948.35,5000-00
21429,4754,2,,352,Product 352,SUP-PART-352,296,1,1541.27,456215.92,2024-12-06,2024-12-01,CANCELLED,296,296,TAX1,36497.27,5000-00
21430,4755,1,,340,Product 340,SUP-PART-340,462,1,3657.92,1689959.04,2023-09-18,2023-09-11,CLOSED,0,462,TAX1,135196.72,5000-00
21431,4755,2,,181,Product 181,SUP-PART-181,834,1,2696.52,2248897.68,2023-08-22,2023-08-17,OPEN,0,834,TAX1,179911.81,5000-00
21432,4755,3,,280,Product 280,SUP-PART-280,73,1,1785.54,130344.42,2023-09-11,2023-09-16,CANCELLED,73,73,TAX1,10427.55,5000-00
21433,4755,4,,332,Product 332,SUP-PART-332,674,1,969.19,653234.06,2023-10-02,2023-10-03,CLOSED,674,674,TAX1,52258.72,5000-00
21434,4755,5,,489,Product 489,SUP-PART-489,447,1,2953.77,1320335.19,2023-08-25,2023-09-01,CANCELLED,447,0,TAX1,105626.82,5000-00
21435,4755,6,,189,Product 189,SUP-PART-189,941,1,1557.01,1465146.41,2023-08-15,2023-08-16,OPEN,941,0,TAX1,117211.71,5000-00
21436,4755,7,,255,Product 255,SUP-PART-255,709,1,586.47,415807.23,2023-08-18,2023-08-16,RECEIVED,709,709,TAX1,33264.58,5000-00
21437,4756,1,,426,Product 426,SUP-PART-426,441,1,640.49,282456.09,2023-09-02,2023-09-08,CLOSED,441,441,TAX1,22596.49,5000-00
21438,4756,2,,171,Product 171,SUP-PART-171,959,1,1995.65,1913828.35,2023-08-23,2023-08-16,CANCELLED,959,959,TAX1,153106.27,5000-00
21439,4756,3,,127,Product 127,SUP-PART-127,109,1,715.78,78020.02,2023-07-20,2023-07-24,OPEN,109,0,TAX1,6241.6,5000-00
21440,4756,4,,315,Product 315,SUP-PART-315,317,1,3951.36,1252581.12,2023-07-28,2023-08-02,RECEIVED,317,0,TAX1,100206.49,5000-00
21441,4756,5,,454,Product 454,SUP-PART-454,319,1,3403.44,1085697.36,2023-09-19,2023-09-23,RECEIVED,319,319,TAX1,86855.79,5000-00
21442,4756,6,,309,Product 309,SUP-PART-309,746,1,2646.07,1973968.22,2023-07-17,2023-07-12,CANCELLED,746,746,TAX1,157917.46,5000-00
21443,4756,7,,411,Product 411,SUP-PART-411,278,1,1842.46,512203.88,2023-07-23,2023-07-24,CANCELLED,0,0,TAX1,40976.31,5000-00
21444,4757,1,,234,Product 234,SUP-PART-234,728,1,1448.15,1054253.2,2024-03-24,2024-03-29,OPEN,0,0,TAX1,84340.26,5000-00
21445,4757,2,,25,Product 25,SUP-PART-25,196,1,3049.34,597670.64,2024-03-16,2024-03-22,RECEIVED,0,196,TAX1,47813.65,5000-00
21446,4757,3,,283,Product 283,SUP-PART-283,789,1,4325.89,3413127.21,2024-03-17,2024-03-20,RECEIVED,789,789,TAX1,273050.18,5000-00
21447,4757,4,,214,Product 214,SUP-PART-214,651,1,282.39,183835.89,2024-03-14,2024-03-16,RECEIVED,651,651,TAX1,14706.87,5000-00
21448,4757,5,,344,Product 344,SUP-PART-344,76,1,4747.76,360829.76,2024-04-02,2024-04-03,RECEIVED,76,76,TAX1,28866.38,5000-00
21449,4758,1,,499,Product 499,SUP-PART-499,70,1,2221.2,155484.0,2024-08-23,2024-08-22,CANCELLED,70,70,TAX1,12438.72,5000-00
21450,4758,2,,44,Product 44,SUP-PART-44,991,1,2201.55,2181736.05,2024-09-17,2024-09-14,CANCELLED,991,991,TAX1,174538.88,5000-00
21451,4758,3,,334,Product 334,SUP-PART-334,362,1,2628.68,951582.16,2024-08-15,2024-08-08,OPEN,362,0,TAX1,76126.57,5000-00
21452,4758,4,,64,Product 64,SUP-PART-64,909,1,4742.44,4310877.96,2024-09-29,2024-09-30,OPEN,909,909,TAX1,344870.24,5000-00
21453,4758,5,,83,Product 83,SUP-PART-83,525,1,4255.92,2234358.0,2024-09-09,2024-09-09,RECEIVED,0,525,TAX1,178748.64,5000-00
21454,4758,6,,282,Product 282,SUP-PART-282,421,1,4289.04,1805685.84,2024-10-16,2024-10-20,CANCELLED,421,0,TAX1,144454.87,5000-00
21455,4759,1,,214,Product 214,SUP-PART-214,254,1,736.87,187164.98,2023-08-07,2023-07-31,RECEIVED,254,0,TAX1,14973.2,5000-00
21456,4759,2,,241,Product 241,SUP-PART-241,919,1,777.44,714467.36,2023-09-05,2023-09-04,OPEN,919,919,TAX1,57157.39,5000-00
21457,4759,3,,413,Product 413,SUP-PART-413,510,1,3431.57,1750100.7,2023-09-08,2023-09-04,CANCELLED,0,510,TAX1,140008.06,5000-00
21458,4759,4,,106,Product 106,SUP-PART-106,419,1,3430.36,1437320.84,2023-08-08,2023-08-01,CANCELLED,419,0,TAX1,114985.67,5000-00
21459,4760,1,,377,Product 377,SUP-PART-377,877,1,4518.76,3962952.52,2024-02-05,2024-02-04,CANCELLED,877,877,TAX1,317036.2,5000-00
21460,4760,2,,81,Product 81,SUP-PART-81,944,1,1398.39,1320080.16,2024-01-16,2024-01-11,CLOSED,944,944,TAX1,105606.41,5000-00
21461,4760,3,,47,Product 47,SUP-PART-47,954,1,1288.94,1229648.76,2023-12-25,2023-12-25,RECEIVED,954,954,TAX1,98371.9,5000-00
21462,4761,1,,53,Product 53,SUP-PART-53,792,1,957.37,758237.04,2023-10-22,2023-10-22,OPEN,792,792,TAX1,60658.96,5000-00
21463,4762,1,,413,Product 413,SUP-PART-413,749,1,3882.91,2908299.59,2023-05-31,2023-05-31,CLOSED,749,749,TAX1,232663.97,5000-00
21464,4762,2,,350,Product 350,SUP-PART-350,410,1,4142.32,1698351.2,2023-06-22,2023-06-18,CANCELLED,410,0,TAX1,135868.1,5000-00
21465,4762,3,,121,Product 121,SUP-PART-121,483,1,4555.41,2200263.03,2023-05-27,2023-05-24,RECEIVED,483,483,TAX1,176021.04,5000-00
21466,4762,4,,409,Product 409,SUP-PART-409,745,1,76.55,57029.75,2023-05-18,2023-05-18,RECEIVED,745,745,TAX1,4562.38,5000-00
21467,4763,1,,177,Product 177,SUP-PART-177,284,1,4488.95,1274861.8,2024-03-27,2024-03-21,CANCELLED,0,284,TAX1,101988.94,5000-00
21468,4763,2,,419,Product 419,SUP-PART-419,513,1,1355.99,695622.87,2024-03-06,2024-03-03,OPEN,513,513,TAX1,55649.83,5000-00
21469,4763,3,,360,Product 360,SUP-PART-360,397,1,2537.61,1007431.17,2024-04-14,2024-04-11,OPEN,397,397,TAX1,80594.49,5000-00
21470,4763,4,,197,Product 197,SUP-PART-197,358,1,2051.96,734601.68,2024-04-18,2024-04-18,OPEN,358,0,TAX1,58768.13,5000-00
21471,4764,1,,304,Product 304,SUP-PART-304,501,1,3319.05,1662844.05,2023-08-04,2023-07-29,CANCELLED,501,501,TAX1,133027.52,5000-00
21472,4765,1,,338,Product 338,SUP-PART-338,318,1,4068.04,1293636.72,2023-10-25,2023-10-19,OPEN,318,318,TAX1,103490.94,5000-00
21473,4765,2,,70,Product 70,SUP-PART-70,518,1,4275.58,2214750.44,2023-10-05,2023-10-11,OPEN,518,518,TAX1,177180.04,5000-00
21474,4765,3,,351,Product 351,SUP-PART-351,561,1,3192.81,1791166.41,2023-10-06,2023-10-12,OPEN,561,0,TAX1,143293.31,5000-00
21475,4765,4,,457,Product 457,SUP-PART-457,373,1,2050.89,764981.97,2023-10-02,2023-09-30,RECEIVED,373,373,TAX1,61198.56,5000-00
21476,4765,5,,82,Product 82,SUP-PART-82,808,1,4804.85,3882318.8,2023-11-21,2023-11-14,CANCELLED,808,808,TAX1,310585.5,5000-00
21477,4765,6,,202,Product 202,SUP-PART-202,181,1,845.71,153073.51,2023-12-09,2023-12-13,CANCELLED,181,181,TAX1,12245.88,5000-00
21478,4765,7,,100,Product 100,SUP-PART-100,721,1,2046.47,1475504.87,2023-11-21,2023-11-28,RECEIVED,721,721,TAX1,118040.39,5000-00
21479,4766,1,,48,Product 48,SUP-PART-48,363,1,1357.65,492826.95,2023-05-01,2023-04-30,CANCELLED,363,363,TAX1,39426.16,5000-00
21480,4766,2,,302,Product 302,SUP-PART-302,223,1,2547.55,568103.65,2023-05-05,2023-05-04,RECEIVED,0,0,TAX1,45448.29,5000-00
21481,4766,3,,53,Product 53,SUP-PART-53,518,1,4954.41,2566384.38,2023-05-05,2023-05-04,CANCELLED,0,518,TAX1,205310.75,5000-00
21482,4766,4,,463,Product 463,SUP-PART-463,965,1,3234.36,3121157.4,2023-03-12,2023-03-05,CANCELLED,965,965,TAX1,249692.59,5000-00
21483,4766,5,,376,Product 376,SUP-PART-376,822,1,4284.66,3521990.52,2023-04-22,2023-04-17,CLOSED,822,0,TAX1,281759.24,5000-00
21484,4766,6,,130,Product 130,SUP-PART-130,213,1,1745.31,371751.03,2023-03-29,2023-03-31,OPEN,213,213,TAX1,29740.08,5000-00
21485,4767,1,,45,Product 45,SUP-PART-45,55,1,2571.01,141405.55,2024-10-25,2024-10-23,CLOSED,55,55,TAX1,11312.44,5000-00
21486,4767,2,,293,Product 293,SUP-PART-293,495,1,1396.89,691460.55,2024-11-11,2024-11-17,RECEIVED,495,0,TAX1,55316.84,5000-00
21487,4767,3,,192,Product 192,SUP-PART-192,471,1,4369.29,2057935.59,2024-12-08,2024-12-15,CLOSED,471,471,TAX1,164634.85,5000-00
21488,4767,4,,345,Product 345,SUP-PART-345,94,1,1900.96,178690.24,2024-11-24,2024-11-17,RECEIVED,94,0,TAX1,14295.22,5000-00
21489,4767,5,,79,Product 79,SUP-PART-79,825,1,3328.37,2745905.25,2024-11-15,2024-11-13,CLOSED,0,825,TAX1,219672.42,5000-00
21490,4768,1,,342,Product 342,SUP-PART-342,626,1,2843.4,1779968.4,2024-07-28,2024-07-27,OPEN,0,626,TAX1,142397.47,5000-00
21491,4768,2,,486,Product 486,SUP-PART-486,57,1,345.44,19690.08,2024-07-13,2024-07-13,CANCELLED,0,57,TAX1,1575.21,5000-00
21492,4768,3,,53,Product 53,SUP-PART-53,369,1,2803.61,1034532.09,2024-08-12,2024-08-14,OPEN,369,369,TAX1,82762.57,5000-00
21493,4768,4,,468,Product 468,SUP-PART-468,656,1,4002.99,2625961.44,2024-09-14,2024-09-19,RECEIVED,656,656,TAX1,210076.92,5000-00
21494,4769,1,,64,Product 64,SUP-PART-64,71,1,1369.83,97257.93,2024-03-17,2024-03-20,RECEIVED,0,71,TAX1,7780.63,5000-00
21495,4769,2,,319,Product 319,SUP-PART-319,749,1,35.76,26784.24,2024-04-02,2024-03-28,CANCELLED,749,749,TAX1,2142.74,5000-00
21496,4769,3,,158,Product 158,SUP-PART-158,533,1,1511.44,805597.52,2024-03-07,2024-03-03,OPEN,533,533,TAX1,64447.8,5000-00
21497,4770,1,,169,Product 169,SUP-PART-169,587,1,4647.08,2727835.96,2025-01-02,2025-01-08,RECEIVED,587,587,TAX1,218226.88,5000-00
21498,4770,2,,192,Product 192,SUP-PART-192,995,1,1746.89,1738155.55,2024-12-29,2024-12-31,CLOSED,995,995,TAX1,139052.44,5000-00
21499,4770,3,,336,Product 336,SUP-PART-336,614,1,2129.13,1307285.82,2025-01-18,2025-01-11,RECEIVED,614,0,TAX1,104582.87,5000-00
21500,4770,4,,421,Product 421,SUP-PART-421,367,1,4127.47,1514781.49,2025-01-21,2025-01-25,CANCELLED,0,367,TAX1,121182.52,5000-00
21501,4771,1,,208,Product 208,SUP-PART-208,953,1,1668.79,1590356.87,2023-09-22,2023-09-22,CLOSED,953,953,TAX1,127228.55,5000-00
21502,4771,2,,291,Product 291,SUP-PART-291,791,1,1048.63,829466.33,2023-11-22,2023-11-20,OPEN,791,791,TAX1,66357.31,5000-00
21503,4771,3,,268,Product 268,SUP-PART-268,214,1,1145.46,245128.44,2023-10-11,2023-10-15,OPEN,214,214,TAX1,19610.28,5000-00
21504,4772,1,,39,Product 39,SUP-PART-39,319,1,51.07,16291.33,2024-04-14,2024-04-19,CANCELLED,0,319,TAX1,1303.31,5000-00
21505,4773,1,,134,Product 134,SUP-PART-134,948,1,297.16,281707.68,2023-03-02,2023-03-09,RECEIVED,0,0,TAX1,22536.61,5000-00
21506,4773,2,,475,Product 475,SUP-PART-475,703,1,309.34,217466.02,2023-03-19,2023-03-19,CLOSED,703,703,TAX1,17397.28,5000-00
21507,4773,3,,201,Product 201,SUP-PART-201,308,1,2313.64,712601.12,2023-02-15,2023-02-17,CLOSED,0,308,TAX1,57008.09,5000-00
21508,4773,4,,470,Product 470,SUP-PART-470,986,1,318.59,314129.74,2023-03-31,2023-03-29,OPEN,986,0,TAX1,25130.38,5000-00
