SUPPLIER_PRODUCT_ID,SUPPLIER_ID,PRODUCT_ID,SUPPLIER_PART_NUMBER,SUPPLIER_PRODUCT_DESCRIPTION,LEAD_TIME_DAYS,MINIMUM_ORDER_QUANTITY,ORDER_MULTIPLE,UNIT_PRICE,PRICE_UNIT_OF_MEASURE_ID,CURRENCY_ID,PREFERRED_SUPPLIER_FLAG,EFFECTIVE_DATE,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
400,147,163,SP-00000400,Supplier Part 400,47,26,1,2176.31,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
401,95,260,SP-00000401,Supplier Part 401,57,71,2,3349.52,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
402,150,64,SP-00000402,Supplier Part 402,41,28,7,2931.51,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
403,194,115,SP-00000403,Supplier Part 403,31,56,7,3344.46,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
404,187,196,SP-00000404,Supplier Part 404,58,10,5,3121.33,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
405,170,30,SP-00000405,Supplier Part 405,29,7,4,4797.93,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
406,188,450,SP-00000406,Supplier Part 406,25,63,5,658.82,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
407,82,37,SP-00000407,Supplier Part 407,11,16,10,378.12,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
408,143,243,SP-00000408,Supplier Part 408,58,52,1,1633.19,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
409,122,2,SP-00000409,Supplier Part 409,54,12,6,495.64,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
410,129,301,SP-00000410,Supplier Part 410,27,37,3,4575.92,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
411,144,244,SP-00000411,Supplier Part 411,21,3,9,4817.42,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
412,174,270,SP-00000412,Supplier Part 412,35,19,4,3284.41,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
413,159,65,SP-00000413,Supplier Part 413,16,72,1,1013.26,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
414,178,33,SP-00000414,Supplier Part 414,35,46,7,3396.37,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
415,6,93,SP-00000415,Supplier Part 415,52,27,10,3570.22,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
416,52,362,SP-00000416,Supplier Part 416,19,44,5,924.07,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
417,143,165,SP-00000417,Supplier Part 417,14,35,3,923.5,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
418,36,418,SP-00000418,Supplier Part 418,26,91,10,579.95,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
419,39,392,SP-00000419,Supplier Part 419,23,60,6,3655.93,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
420,63,424,SP-00000420,Supplier Part 420,43,37,7,3421.29,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
421,55,321,SP-00000421,Supplier Part 421,28,100,4,3659.34,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
422,39,124,SP-00000422,Supplier Part 422,52,64,6,2985.14,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
423,151,249,SP-00000423,Supplier Part 423,32,67,9,2656.36,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
424,65,218,SP-00000424,Supplier Part 424,39,77,1,4037.95,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
425,65,338,SP-00000425,Supplier Part 425,47,67,8,2815.68,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
426,42,372,SP-00000426,Supplier Part 426,44,67,9,2495.78,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
427,50,122,SP-00000427,Supplier Part 427,55,30,9,2433.45,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
428,124,309,SP-00000428,Supplier Part 428,27,56,10,4934.44,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
429,142,380,SP-00000429,Supplier Part 429,20,44,9,2463.19,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
430,189,405,SP-00000430,Supplier Part 430,35,36,6,338.76,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
431,148,84,SP-00000431,Supplier Part 431,38,22,7,4140.63,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
432,57,53,SP-00000432,Supplier Part 432,54,20,10,294.06,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
433,127,21,SP-00000433,Supplier Part 433,54,46,5,247.74,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
434,66,175,SP-00000434,Supplier Part 434,11,89,4,4149.68,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
435,176,445,SP-00000435,Supplier Part 435,14,11,5,4700.05,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
436,9,29,SP-00000436,Supplier Part 436,16,29,9,4744.58,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
437,33,447,SP-00000437,Supplier Part 437,48,99,9,4532.78,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
438,106,113,SP-00000438,Supplier Part 438,30,8,9,4038.09,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
439,165,66,SP-00000439,Supplier Part 439,34,93,10,3687.27,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
440,67,273,SP-00000440,Supplier Part 440,24,100,5,2316.76,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
441,45,393,SP-00000441,Supplier Part 441,14,9,3,504.02,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
442,135,491,SP-00000442,Supplier Part 442,15,52,5,1143.78,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
443,112,41,SP-00000443,Supplier Part 443,50,25,6,3524.87,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
444,131,116,SP-00000444,Supplier Part 444,48,35,7,1520.04,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
445,99,199,SP-00000445,Supplier Part 445,47,64,5,1388.27,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
446,40,455,SP-00000446,Supplier Part 446,47,37,6,3283.99,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
447,10,340,SP-00000447,Supplier Part 447,18,21,10,2936.29,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
448,96,116,SP-00000448,Supplier Part 448,54,66,10,3069.15,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
449,195,132,SP-00000449,Supplier Part 449,24,4,3,4437.13,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
450,77,277,SP-00000450,Supplier Part 450,13,86,5,1972.37,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
451,68,155,SP-00000451,Supplier Part 451,34,77,6,3035.77,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
452,173,253,SP-00000452,Supplier Part 452,48,64,7,4699.84,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
453,54,398,SP-00000453,Supplier Part 453,54,53,7,199.7,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
454,8,155,SP-00000454,Supplier Part 454,27,97,6,282.0,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
455,24,289,SP-00000455,Supplier Part 455,44,56,8,245.83,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
456,75,39,SP-00000456,Supplier Part 456,23,25,10,4097.11,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
457,66,22,SP-00000457,Supplier Part 457,13,94,2,3490.71,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
458,16,414,SP-00000458,Supplier Part 458,18,100,10,2074.67,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
459,85,384,SP-00000459,Supplier Part 459,23,85,6,1852.25,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
460,45,496,SP-00000460,Supplier Part 460,21,80,8,2874.22,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
461,70,317,SP-00000461,Supplier Part 461,20,72,4,1171.12,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
462,81,101,SP-00000462,Supplier Part 462,30,95,10,2214.39,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
463,139,384,SP-00000463,Supplier Part 463,46,71,5,3350.27,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
464,123,487,SP-00000464,Supplier Part 464,9,25,7,4234.36,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
465,194,258,SP-00000465,Supplier Part 465,17,16,2,682.76,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
466,75,157,SP-00000466,Supplier Part 466,44,52,10,1639.98,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
467,151,234,SP-00000467,Supplier Part 467,47,2,1,2574.13,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
468,6,418,SP-00000468,Supplier Part 468,43,63,7,4497.18,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
469,121,421,SP-00000469,Supplier Part 469,30,40,7,2189.34,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
470,128,118,SP-00000470,Supplier Part 470,17,22,6,2520.41,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
471,74,392,SP-00000471,Supplier Part 471,7,22,1,3771.67,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
472,28,291,SP-00000472,Supplier Part 472,42,82,6,636.87,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
473,183,137,SP-00000473,Supplier Part 473,36,41,3,1057.51,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
474,182,293,SP-00000474,Supplier Part 474,20,43,6,522.82,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
475,53,185,SP-00000475,Supplier Part 475,56,3,2,1473.53,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
476,145,323,SP-00000476,Supplier Part 476,54,4,3,1238.76,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
477,168,274,SP-00000477,Supplier Part 477,35,25,3,1918.56,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
478,122,300,SP-00000478,Supplier Part 478,50,94,10,3742.58,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
479,166,237,SP-00000479,Supplier Part 479,32,22,3,1562.55,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
480,126,101,SP-00000480,Supplier Part 480,18,40,2,414.39,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
481,193,213,SP-00000481,Supplier Part 481,57,6,8,1811.2,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
482,44,171,SP-00000482,Supplier Part 482,52,89,3,819.16,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
483,42,129,SP-00000483,Supplier Part 483,11,70,1,1854.34,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
484,25,435,SP-00000484,Supplier Part 484,13,40,2,1478.62,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
485,30,333,SP-00000485,Supplier Part 485,59,77,1,4987.98,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
486,9,275,SP-00000486,Supplier Part 486,14,74,4,3724.35,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
487,26,164,SP-00000487,Supplier Part 487,50,42,5,3476.8,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
488,76,175,SP-00000488,Supplier Part 488,54,91,5,2067.84,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
489,144,176,SP-00000489,Supplier Part 489,23,25,2,2136.43,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
490,191,242,SP-00000490,Supplier Part 490,26,30,9,2219.75,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
491,95,11,SP-00000491,Supplier Part 491,50,10,10,3804.86,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
492,57,387,SP-00000492,Supplier Part 492,38,31,8,4798.97,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
493,109,293,SP-00000493,Supplier Part 493,45,40,8,4517.38,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
494,128,41,SP-00000494,Supplier Part 494,24,63,8,798.42,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
495,22,424,SP-00000495,Supplier Part 495,37,65,7,4134.78,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
496,142,249,SP-00000496,Supplier Part 496,17,19,5,1849.2,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
497,161,270,SP-00000497,Supplier Part 497,44,17,7,1576.25,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
498,33,100,SP-00000498,Supplier Part 498,44,71,5,2863.35,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
499,149,403,SP-00000499,Supplier Part 499,36,37,7,3652.29,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
500,9,251,SP-00000500,Supplier Part 500,49,48,2,784.36,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
501,92,200,SP-00000501,Supplier Part 501,8,76,5,1672.77,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
502,2,461,SP-00000502,Supplier Part 502,52,47,10,1494.87,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
503,42,212,SP-00000503,Supplier Part 503,53,95,7,2837.61,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
504,176,88,SP-00000504,Supplier Part 504,48,51,2,1215.51,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
505,41,190,SP-00000505,Supplier Part 505,33,11,2,3089.2,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
506,190,437,SP-00000506,Supplier Part 506,9,64,6,345.08,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
507,134,179,SP-00000507,Supplier Part 507,35,85,8,3392.4,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
508,86,402,SP-00000508,Supplier Part 508,45,22,8,1106.13,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
509,29,279,SP-00000509,Supplier Part 509,16,7,8,3558.57,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
510,49,427,SP-00000510,Supplier Part 510,57,45,1,1733.94,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
511,18,316,SP-00000511,Supplier Part 511,46,76,8,2869.91,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
512,18,485,SP-00000512,Supplier Part 512,23,68,5,4817.19,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
513,3,122,SP-00000513,Supplier Part 513,46,83,6,1497.28,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
514,60,216,SP-00000514,Supplier Part 514,48,38,5,2987.83,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
515,171,19,SP-00000515,Supplier Part 515,12,20,2,2231.43,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
516,192,61,SP-00000516,Supplier Part 516,29,10,8,4618.71,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
517,60,311,SP-00000517,Supplier Part 517,23,24,5,3932.04,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
518,46,276,SP-00000518,Supplier Part 518,8,85,8,4725.26,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
519,133,305,SP-00000519,Supplier Part 519,60,39,4,1462.7,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
520,127,130,SP-00000520,Supplier Part 520,39,64,4,2741.04,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
521,179,92,SP-00000521,Supplier Part 521,38,9,7,1050.57,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
522,118,365,SP-00000522,Supplier Part 522,47,70,4,2739.34,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
523,194,144,SP-00000523,Supplier Part 523,55,45,10,2685.96,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
524,186,66,SP-00000524,Supplier Part 524,22,31,4,4773.45,1,1,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
525,24,243,SP-00000525,Supplier Part 525,56,46,7,2499.59,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
526,138,428,SP-00000526,Supplier Part 526,18,16,4,3702.55,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
527,63,251,SP-00000527,Supplier Part 527,31,25,5,3162.19,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
528,132,84,SP-00000528,Supplier Part 528,38,60,1,625.73,1,3,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
529,118,318,SP-00000529,Supplier Part 529,23,34,6,3783.52,1,2,True,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
530,184,262,SP-00000530,Supplier Part 530,32,35,6,3213.59,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
531,23,19,SP-00000531,Supplier Part 531,47,65,9,1564.59,1,3,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
532,144,492,SP-00000532,Supplier Part 532,36,71,3,3023.12,1,2,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
533,163,453,SP-00000533,Supplier Part 533,53,79,6,525.85,1,1,False,2023-01-01,2023-01-01 00:00:00,,True,SYSTEM,2023-01-01 00:00:00,SYSTEM,2023-01-01 00:00:00
