PRODUCT_ID,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_DESCRIPTION_SHORT,PRODUCT_DESCRIPTION_LONG,PRODUCT_TYPE,PRODUCT_STATUS,BASE_UNIT_OF_MEASURE_ID,MAKE_BUY_INDICATOR,PRODUCT_CATEGORY_ID,OWNING_ORGANIZATION_ID,VALID_FROM_TIMESTAMP,VALID_TO_TIMESTAMP,IS_CURRENT_FLAG,CREATED_BY_USER,CREATED_TIMESTAMP,UPDATED_BY_USER,UPDATED_TIMESTAMP
252,ELE-000252,Power Supply,Power Supply for industrial applications,Detailed specification for Power Supply. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
253,PNE-000253,Filter Unit Small,Filter Unit Small for industrial applications,Detailed specification for Filter Unit Small. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
254,PAC-000254,Shipping Container Large Standard,Shipping Container Large Standard for industrial applications,Detailed specification for Shipping Container Large Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
255,POL-000255,PTFE Sheet  Premium,PTFE Sheet  Premium for industrial applications,Detailed specification for PTFE Sheet  Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
256,ELE-000256,HMI Panel Large Medical-Grade,HMI Panel Large Medical-Grade for industrial applications,Detailed specification for HMI Panel Large Medical-Grade. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
257,PNE-000257,Air Compressor  Medical-Grade,Air Compressor  Medical-Grade for industrial applications,Detailed specification for Air Compressor  Medical-Grade. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
258,POL-000258,Nylon Block Medium Standard,Nylon Block Medium Standard for industrial applications,Detailed specification for Nylon Block Medium Standard. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
259,HYD-000259,Hydraulic Pump  Medical-Grade,Hydraulic Pump  Medical-Grade for industrial applications,Detailed specification for Hydraulic Pump  Medical-Grade. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
260,HYD-000260,Hydraulic Pump Small Industrial,Hydraulic Pump Small Industrial for industrial applications,Detailed specification for Hydraulic Pump Small Industrial. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
261,BIO-000261,Sensor Array Large Industrial,Sensor Array Large Industrial for industrial applications,Detailed specification for Sensor Array Large Industrial. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
262,THE-000262,Compressor Unit Medium Standard,Compressor Unit Medium Standard for industrial applications,Detailed specification for Compressor Unit Medium Standard. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
263,PRE-000263,Servo Motor XL Standard,Servo Motor XL Standard for industrial applications,Detailed specification for Servo Motor XL Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
264,THE-000264,Compressor Unit Medium Premium,Compressor Unit Medium Premium for industrial applications,Detailed specification for Compressor Unit Medium Premium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
265,PRE-000265,Encoder  Industrial,Encoder  Industrial for industrial applications,Detailed specification for Encoder  Industrial. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
266,HYD-000266,Control Valve Large Premium,Control Valve Large Premium for industrial applications,Detailed specification for Control Valve Large Premium. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
267,ALL-000267,Copper Sheet XL Industrial,Copper Sheet XL Industrial for industrial applications,Detailed specification for Copper Sheet XL Industrial. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
268,POL-000268,Silicone Seal Medium Standard,Silicone Seal Medium Standard for industrial applications,Detailed specification for Silicone Seal Medium Standard. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
269,THE-000269,Heat Exchanger Small Medical-Grade,Heat Exchanger Small Medical-Grade for industrial applications,Detailed specification for Heat Exchanger Small Medical-Grade. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
270,POL-000270,Silicone Seal Medium,Silicone Seal Medium for industrial applications,Detailed specification for Silicone Seal Medium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
271,PRE-000271,Micro Bearing Medium Medical-Grade,Micro Bearing Medium Medical-Grade for industrial applications,Detailed specification for Micro Bearing Medium Medical-Grade. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
272,HYD-000272,Accumulator XL Standard,Accumulator XL Standard for industrial applications,Detailed specification for Accumulator XL Standard. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
273,REA-000273,Enzyme Kit Small,Enzyme Kit Small for industrial applications,Detailed specification for Enzyme Kit Small. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
274,PAC-000274,Protective Foam Large,Protective Foam Large for industrial applications,Detailed specification for Protective Foam Large. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
275,PAC-000275,Shipping Container XL Premium,Shipping Container XL Premium for industrial applications,Detailed specification for Shipping Container XL Premium. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
276,PRE-000276,Encoder Medium,Encoder Medium for industrial applications,Detailed specification for Encoder Medium. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
277,THE-000277,Compressor Unit Medium,Compressor Unit Medium for industrial applications,Detailed specification for Compressor Unit Medium. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
278,POL-000278,PTFE Sheet Small Medical-Grade,PTFE Sheet Small Medical-Grade for industrial applications,Detailed specification for PTFE Sheet Small Medical-Grade. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
279,BIO-000279,Control Module Large Standard,Control Module Large Standard for industrial applications,Detailed specification for Control Module Large Standard. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
280,BIO-000280,Sensor Array XL Premium,Sensor Array XL Premium for industrial applications,Detailed specification for Sensor Array XL Premium. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
281,POL-000281,Silicone Seal  Medical-Grade,Silicone Seal  Medical-Grade for industrial applications,Detailed specification for Silicone Seal  Medical-Grade. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
282,POL-000282,Silicone Seal Large Standard,Silicone Seal Large Standard for industrial applications,Detailed specification for Silicone Seal Large Standard. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
283,THE-000283,Compressor Unit XL Medical-Grade,Compressor Unit XL Medical-Grade for industrial applications,Detailed specification for Compressor Unit XL Medical-Grade. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
284,ELE-000284,PLC Controller Small,PLC Controller Small for industrial applications,Detailed specification for PLC Controller Small. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
285,REA-000285,Culture Medium XL Industrial,Culture Medium XL Industrial for industrial applications,Detailed specification for Culture Medium XL Industrial. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
286,THE-000286,Heat Exchanger XL Industrial,Heat Exchanger XL Industrial for industrial applications,Detailed specification for Heat Exchanger XL Industrial. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
287,PAC-000287,Pallet Large Medical-Grade,Pallet Large Medical-Grade for industrial applications,Detailed specification for Pallet Large Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
288,HYD-000288,Cylinder Assembly Small Industrial,Cylinder Assembly Small Industrial for industrial applications,Detailed specification for Cylinder Assembly Small Industrial. Category: HYDRAULIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,2,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
289,REA-000289,Enzyme Kit Small Standard,Enzyme Kit Small Standard for industrial applications,Detailed specification for Enzyme Kit Small Standard. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
290,POL-000290,PTFE Sheet XL Standard,PTFE Sheet XL Standard for industrial applications,Detailed specification for PTFE Sheet XL Standard. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
291,PAC-000291,Protective Foam Medium Standard,Protective Foam Medium Standard for industrial applications,Detailed specification for Protective Foam Medium Standard. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
292,BIO-000292,Sensor Array Medium Industrial,Sensor Array Medium Industrial for industrial applications,Detailed specification for Sensor Array Medium Industrial. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
293,ALL-000293,Stainless Steel Plate  Standard,Stainless Steel Plate  Standard for industrial applications,Detailed specification for Stainless Steel Plate  Standard. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
294,POL-000294,PTFE Sheet XL Standard,PTFE Sheet XL Standard for industrial applications,Detailed specification for PTFE Sheet XL Standard. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
295,THE-000295,Cooling Assembly  Medical-Grade,Cooling Assembly  Medical-Grade for industrial applications,Detailed specification for Cooling Assembly  Medical-Grade. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
296,PNE-000296,Pressure Regulator Medium Standard,Pressure Regulator Medium Standard for industrial applications,Detailed specification for Pressure Regulator Medium Standard. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
297,PAC-000297,Anti-static Bag  Medical-Grade,Anti-static Bag  Medical-Grade for industrial applications,Detailed specification for Anti-static Bag  Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
298,PAC-000298,Protective Foam Large Medical-Grade,Protective Foam Large Medical-Grade for industrial applications,Detailed specification for Protective Foam Large Medical-Grade. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
299,REA-000299,Assay Reagent Medium Premium,Assay Reagent Medium Premium for industrial applications,Detailed specification for Assay Reagent Medium Premium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
300,PAC-000300,Anti-static Bag  Industrial,Anti-static Bag  Industrial for industrial applications,Detailed specification for Anti-static Bag  Industrial. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
301,ELE-000301,HMI Panel Medium Premium,HMI Panel Medium Premium for industrial applications,Detailed specification for HMI Panel Medium Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
302,REA-000302,Enzyme Kit Medium Premium,Enzyme Kit Medium Premium for industrial applications,Detailed specification for Enzyme Kit Medium Premium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
303,ELE-000303,Power Supply Small Industrial,Power Supply Small Industrial for industrial applications,Detailed specification for Power Supply Small Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
304,POL-000304,Silicone Seal  Industrial,Silicone Seal  Industrial for industrial applications,Detailed specification for Silicone Seal  Industrial. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
305,THE-000305,Compressor Unit Small Medical-Grade,Compressor Unit Small Medical-Grade for industrial applications,Detailed specification for Compressor Unit Small Medical-Grade. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
306,THE-000306,Compressor Unit Medium Industrial,Compressor Unit Medium Industrial for industrial applications,Detailed specification for Compressor Unit Medium Industrial. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
307,REA-000307,Enzyme Kit Medium Standard,Enzyme Kit Medium Standard for industrial applications,Detailed specification for Enzyme Kit Medium Standard. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
308,REA-000308,Culture Medium  Standard,Culture Medium  Standard for industrial applications,Detailed specification for Culture Medium  Standard. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
309,POL-000309,PEEK Rod,PEEK Rod for industrial applications,Detailed specification for PEEK Rod. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
310,ELE-000310,Sensor Module Medium,Sensor Module Medium for industrial applications,Detailed specification for Sensor Module Medium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
311,REA-000311,Buffer Solution XL Medical-Grade,Buffer Solution XL Medical-Grade for industrial applications,Detailed specification for Buffer Solution XL Medical-Grade. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
312,PRE-000312,Micro Bearing Small Industrial,Micro Bearing Small Industrial for industrial applications,Detailed specification for Micro Bearing Small Industrial. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
313,PAC-000313,Pallet Medium Industrial,Pallet Medium Industrial for industrial applications,Detailed specification for Pallet Medium Industrial. Category: PACKAGING. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,10,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
314,ELE-000314,HMI Panel Medium Industrial,HMI Panel Medium Industrial for industrial applications,Detailed specification for HMI Panel Medium Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
315,PNE-000315,Air Compressor Medium Premium,Air Compressor Medium Premium for industrial applications,Detailed specification for Air Compressor Medium Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
316,ELE-000316,PLC Controller XL Standard,PLC Controller XL Standard for industrial applications,Detailed specification for PLC Controller XL Standard. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
317,REA-000317,Enzyme Kit Medium Premium,Enzyme Kit Medium Premium for industrial applications,Detailed specification for Enzyme Kit Medium Premium. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
318,REA-000318,Buffer Solution Large Medical-Grade,Buffer Solution Large Medical-Grade for industrial applications,Detailed specification for Buffer Solution Large Medical-Grade. Category: REAGENT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,5,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
319,PNE-000319,Air Compressor Medium Industrial,Air Compressor Medium Industrial for industrial applications,Detailed specification for Air Compressor Medium Industrial. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
320,THE-000320,Thermal Valve XL,Thermal Valve XL for industrial applications,Detailed specification for Thermal Valve XL. Category: THERMAL. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,1,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
321,PRE-000321,Micro Bearing Large,Micro Bearing Large for industrial applications,Detailed specification for Micro Bearing Large. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
322,PNE-000322,Air Compressor  Premium,Air Compressor  Premium for industrial applications,Detailed specification for Air Compressor  Premium. Category: PNEUMATIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,3,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
323,ELE-000323,Sensor Module Small Industrial,Sensor Module Small Industrial for industrial applications,Detailed specification for Sensor Module Small Industrial. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
324,BIO-000324,Control Module Large Industrial,Control Module Large Industrial for industrial applications,Detailed specification for Control Module Large Industrial. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
325,BIO-000325,Sensor Array  Standard,Sensor Array  Standard for industrial applications,Detailed specification for Sensor Array  Standard. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
326,PRE-000326,Encoder Medium,Encoder Medium for industrial applications,Detailed specification for Encoder Medium. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
327,BIO-000327,Precision Arm Large Medical-Grade,Precision Arm Large Medical-Grade for industrial applications,Detailed specification for Precision Arm Large Medical-Grade. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
328,ALL-000328,Titanium Bar  Industrial,Titanium Bar  Industrial for industrial applications,Detailed specification for Titanium Bar  Industrial. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
329,ELE-000329,Power Supply,Power Supply for industrial applications,Detailed specification for Power Supply. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
330,POL-000330,PEEK Rod Large Premium,PEEK Rod Large Premium for industrial applications,Detailed specification for PEEK Rod Large Premium. Category: POLYMER. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,8,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
331,ELE-000331,PLC Controller Small Premium,PLC Controller Small Premium for industrial applications,Detailed specification for PLC Controller Small Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
332,ELE-000332,PLC Controller Small Premium,PLC Controller Small Premium for industrial applications,Detailed specification for PLC Controller Small Premium. Category: ELECTRONIC. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,9,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
333,BIO-000333,Sensor Array Small Premium,Sensor Array Small Premium for industrial applications,Detailed specification for Sensor Array Small Premium. Category: BIOROBOT. Compliant with industry standards.,MATERIAL,ACTIVE,1,MAKE,4,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
334,ALL-000334,Stainless Steel Plate Medium Standard,Stainless Steel Plate Medium Standard for industrial applications,Detailed specification for Stainless Steel Plate Medium Standard. Category: ALLOY. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,7,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
335,PRE-000335,Micro Bearing Small Standard,Micro Bearing Small Standard for industrial applications,Detailed specification for Micro Bearing Small Standard. Category: PRECISION. Compliant with industry standards.,MATERIAL,ACTIVE,1,BUY,6,1,2020-01-01 00:00:00,,True,SYSTEM,2020-01-01 00:00:00,SYSTEM,2020-01-01 00:00:00
