DELIVERY_ID,PURCHASE_ORDER_LINE_ID,SUPPLIER_ID,PROMISED_DATE,ACTUAL_DELIVERY_DATE,REQUESTED_QUANTITY,DELIVERED_QUANTITY,ON_TIME_FLAG,IN_FULL_FLAG,OTIF_FLAG,DAYS_EARLY_LATE,CREATED_TIMESTAMP
5533,7377,194,2024-04-20,2024-04-21,293,293,False,True,False,1,2024-04-20 20:11:07
5534,740,83,2024-02-15,2024-02-17,382,382,False,True,False,2,2024-02-15 20:11:07
5535,14978,200,2024-01-23,2024-01-26,419,419,False,True,False,3,2024-01-23 20:11:07
5536,1698,134,2025-01-08,2025-01-08,498,498,True,True,True,0,2025-01-08 20:11:07
5537,318,48,2025-07-05,2025-07-06,147,147,False,True,False,1,2025-07-05 20:11:07
5538,3940,34,2025-06-05,2025-06-04,95,95,True,True,True,-1,2025-06-05 20:11:07
5539,8320,83,2024-04-02,2024-04-02,65,65,True,True,True,0,2024-04-02 20:11:07
5540,13367,106,2024-07-17,2024-07-17,392,392,True,True,True,0,2024-07-17 20:11:07
5541,9219,19,2025-05-20,2025-05-23,254,254,False,True,False,3,2025-05-20 20:11:07
5542,10777,18,2024-11-16,2024-11-16,66,66,True,True,True,0,2024-11-16 20:11:07
5543,217,106,2024-06-12,2024-06-10,159,159,True,True,True,-2,2024-06-12 20:11:07
5544,5686,188,2024-03-18,2024-03-18,154,154,True,True,True,0,2024-03-18 20:11:07
5545,1640,99,2025-02-21,2025-02-21,89,89,True,True,True,0,2025-02-21 20:11:07
5546,3189,80,2024-05-15,2024-05-17,68,51,False,False,False,2,2024-05-15 20:11:07
5547,13806,191,2025-08-28,2025-08-28,68,51,True,False,False,0,2025-08-28 20:11:07
5548,7698,180,2024-09-23,2024-09-24,216,216,False,True,False,1,2024-09-23 20:11:07
5549,2443,116,2024-03-28,2024-03-30,234,234,False,True,False,2,2024-03-28 20:11:07
5550,8237,200,2024-06-26,2024-06-22,192,192,True,True,True,-4,2024-06-26 20:11:07
5551,431,110,2025-08-10,2025-08-12,257,257,False,True,False,2,2025-08-10 20:11:07
5552,6085,25,2024-10-07,2024-10-06,453,453,True,True,True,-1,2024-10-07 20:11:07
5553,3180,155,2025-06-25,2025-06-25,206,206,True,True,True,0,2025-06-25 20:11:07
5554,74,16,2024-08-11,2024-08-12,422,422,False,True,False,1,2024-08-11 20:11:07
5555,4213,153,2024-11-07,2024-11-10,419,419,False,True,False,3,2024-11-07 20:11:07
5556,9407,192,2025-06-22,2025-06-20,456,456,True,True,True,-2,2025-06-22 20:11:07
5557,12363,94,2025-11-03,2025-11-02,209,209,True,True,True,-1,2025-11-03 20:11:07
5558,11694,33,2025-09-02,2025-08-31,419,419,True,True,True,-2,2025-09-02 20:11:07
5559,10961,12,2024-03-21,2024-03-16,321,321,True,True,True,-5,2024-03-21 20:11:07
5560,610,57,2025-01-29,2025-02-03,79,79,False,True,False,5,2025-01-29 20:11:07
5561,9498,64,2024-07-14,2024-07-14,128,128,True,True,True,0,2024-07-14 20:11:07
5562,2624,22,2025-12-19,2025-12-16,443,443,True,True,True,-3,2025-12-19 20:11:07
5563,3790,3,2025-10-26,2025-10-26,317,317,True,True,True,0,2025-10-26 20:11:07
5564,8351,106,2025-05-15,2025-05-15,482,444,True,False,False,0,2025-05-15 20:11:07
5565,13003,126,2024-09-20,2024-09-21,115,115,False,True,False,1,2024-09-20 20:11:07
5566,919,25,2025-12-10,2025-12-05,246,246,True,True,True,-5,2025-12-10 20:11:07
5567,10728,106,2025-04-07,2025-04-07,434,434,True,True,True,0,2025-04-07 20:11:07
5568,3234,175,2024-08-03,2024-08-05,170,170,False,True,False,2,2024-08-03 20:11:07
5569,14619,146,2024-12-28,2024-12-29,154,154,False,True,False,1,2024-12-28 20:11:07
5570,4861,167,2025-01-18,2025-01-22,163,148,False,False,False,4,2025-01-18 20:11:07
5571,146,165,2024-09-10,2024-09-10,267,267,True,True,True,0,2024-09-10 20:11:07
5572,9424,5,2025-10-31,2025-10-31,248,248,True,True,True,0,2025-10-31 20:11:07
5573,13503,4,2024-06-26,2024-06-21,276,276,True,True,True,-5,2024-06-26 20:11:07
5574,8882,55,2024-01-28,2024-01-28,272,272,True,True,True,0,2024-01-28 20:11:07
5575,13371,12,2024-02-21,2024-02-19,159,159,True,True,True,-2,2024-02-21 20:11:07
5576,4533,133,2025-07-29,2025-08-03,267,267,False,True,False,5,2025-07-29 20:11:07
5577,343,119,2025-09-30,2025-09-29,140,140,True,True,True,-1,2025-09-30 20:11:07
5578,8277,67,2025-02-24,2025-02-28,223,223,False,True,False,4,2025-02-24 20:11:07
5579,2747,23,2024-11-19,2024-11-17,341,341,True,True,True,-2,2024-11-19 20:11:07
5580,5764,39,2025-03-25,2025-03-22,100,100,True,True,True,-3,2025-03-25 20:11:07
5581,3813,57,2024-11-06,2024-11-07,416,416,False,True,False,1,2024-11-06 20:11:07
5582,1905,174,2025-05-04,2025-05-07,440,440,False,True,False,3,2025-05-04 20:11:07
5583,2629,168,2024-11-04,2024-11-03,367,367,True,True,True,-1,2024-11-04 20:11:07
5584,1398,98,2024-10-21,2024-10-21,99,90,True,False,False,0,2024-10-21 20:11:07
5585,11871,47,2025-06-28,2025-06-29,91,91,False,True,False,1,2025-06-28 20:11:07
5586,14668,188,2024-11-15,2024-11-16,266,266,False,True,False,1,2024-11-15 20:11:07
5587,9689,61,2025-06-15,2025-06-19,141,141,False,True,False,4,2025-06-15 20:11:07
5588,3390,137,2025-03-23,2025-03-23,78,78,True,True,True,0,2025-03-23 20:11:07
5589,8007,193,2025-07-29,2025-08-07,163,163,False,True,False,9,2025-07-29 20:11:07
5590,6772,82,2024-06-13,2024-06-15,272,272,False,True,False,2,2024-06-13 20:11:07
5591,13328,188,2024-08-17,2024-08-14,495,406,True,False,False,-3,2024-08-17 20:11:07
5592,6967,186,2025-11-16,2025-11-14,190,190,True,True,True,-2,2025-11-16 20:11:07
5593,14027,147,2024-04-19,2024-04-19,357,357,True,True,True,0,2024-04-19 20:11:07
5594,547,47,2024-04-15,2024-04-22,222,222,False,True,False,7,2024-04-15 20:11:07
5595,10704,145,2025-02-11,2025-02-15,424,424,False,True,False,4,2025-02-11 20:11:07
5596,10972,161,2025-03-29,2025-03-25,153,153,True,True,True,-4,2025-03-29 20:11:07
5597,7862,61,2025-03-10,2025-03-10,364,364,True,True,True,0,2025-03-10 20:11:07
5598,12745,38,2025-07-11,2025-07-13,494,399,False,False,False,2,2025-07-11 20:11:07
5599,7217,149,2024-07-30,2024-08-04,148,148,False,True,False,5,2024-07-30 20:11:07
5600,1568,40,2024-12-08,2024-12-04,192,192,True,True,True,-4,2024-12-08 20:11:07
5601,5092,166,2024-01-25,2024-02-05,80,80,False,True,False,11,2024-01-25 20:11:07
5602,870,92,2025-08-06,2025-08-09,281,281,False,True,False,3,2025-08-06 20:11:07
5603,13479,43,2024-04-20,2024-04-20,233,233,True,True,True,0,2024-04-20 20:11:07
5604,14835,171,2025-03-06,2025-03-07,51,40,False,False,False,1,2025-03-06 20:11:07
5605,3076,181,2024-08-19,2024-08-19,76,76,True,True,True,0,2024-08-19 20:11:07
5606,7208,157,2025-08-03,2025-08-02,224,201,True,False,False,-1,2025-08-03 20:11:07
5607,4578,121,2024-05-28,2024-06-02,278,278,False,True,False,5,2024-05-28 20:11:07
5608,13305,14,2025-07-07,2025-07-21,56,56,False,True,False,14,2025-07-07 20:11:07
5609,1355,152,2025-01-28,2025-01-29,245,245,False,True,False,1,2025-01-28 20:11:07
5610,5441,109,2025-11-06,2025-11-07,385,385,False,True,False,1,2025-11-06 20:11:07
5611,6805,135,2024-05-24,2024-05-24,333,333,True,True,True,0,2024-05-24 20:11:07
5612,7511,44,2025-07-03,2025-07-01,489,489,True,True,True,-2,2025-07-03 20:11:07
5613,9475,113,2024-09-12,2024-09-08,388,388,True,True,True,-4,2024-09-12 20:11:07
5614,1006,160,2025-01-31,2025-01-28,92,92,True,True,True,-3,2025-01-31 20:11:07
5615,8181,111,2025-07-12,2025-07-17,467,467,False,True,False,5,2025-07-12 20:11:07
5616,7590,193,2024-07-11,2024-07-12,76,76,False,True,False,1,2024-07-11 20:11:07
5617,1792,149,2024-10-28,2024-10-30,323,323,False,True,False,2,2024-10-28 20:11:07
5618,11555,112,2024-10-08,2024-10-10,401,401,False,True,False,2,2024-10-08 20:11:07
5619,4562,76,2025-01-26,2025-01-30,323,323,False,True,False,4,2025-01-26 20:11:07
5620,12304,128,2024-04-14,2024-04-18,306,306,False,True,False,4,2024-04-14 20:11:07
5621,12865,145,2025-06-04,2025-06-04,139,139,True,True,True,0,2025-06-04 20:11:07
5622,7628,35,2025-12-19,2025-12-19,200,200,True,True,True,0,2025-12-19 20:11:07
5623,4372,36,2025-02-26,2025-02-27,208,208,False,True,False,1,2025-02-26 20:11:07
5624,5610,82,2025-09-28,2025-09-25,366,366,True,True,True,-3,2025-09-28 20:11:07
5625,12425,91,2024-08-02,2024-08-02,151,132,True,False,False,0,2024-08-02 20:11:07
5626,4939,94,2024-12-14,2024-12-22,121,121,False,True,False,8,2024-12-14 20:11:07
5627,395,165,2024-03-21,2024-03-22,96,96,False,True,False,1,2024-03-21 20:11:07
5628,3464,12,2025-04-28,2025-05-06,201,201,False,True,False,8,2025-04-28 20:11:07
5629,3585,16,2025-09-01,2025-08-27,323,323,True,True,True,-5,2025-09-01 20:11:07
5630,7972,70,2025-05-31,2025-05-31,389,297,True,False,False,0,2025-05-31 20:11:07
5631,6692,187,2025-03-04,2025-03-04,226,226,True,True,True,0,2025-03-04 20:11:07
5632,14833,42,2024-02-27,2024-02-27,420,420,True,True,True,0,2024-02-27 20:11:07
5633,13583,52,2025-10-25,2025-10-28,351,351,False,True,False,3,2025-10-25 20:11:07
5634,6322,176,2024-09-02,2024-09-01,175,175,True,True,True,-1,2024-09-02 20:11:07
5635,13451,93,2024-09-27,2024-09-25,145,145,True,True,True,-2,2024-09-27 20:11:07
5636,1428,165,2024-02-13,2024-02-13,243,243,True,True,True,0,2024-02-13 20:11:07
5637,3753,136,2024-06-16,2024-06-16,313,313,True,True,True,0,2024-06-16 20:11:07
5638,207,53,2024-04-30,2024-05-03,477,477,False,True,False,3,2024-04-30 20:11:07
5639,13325,21,2024-11-14,2024-11-15,93,93,False,True,False,1,2024-11-14 20:11:07
5640,4386,51,2024-11-20,2024-11-20,290,290,True,True,True,0,2024-11-20 20:11:07
5641,3180,76,2024-05-20,2024-05-19,474,474,True,True,True,-1,2024-05-20 20:11:07
5642,8257,66,2025-05-18,2025-05-14,181,165,True,False,False,-4,2025-05-18 20:11:07
5643,11880,33,2024-11-20,2024-11-20,346,346,True,True,True,0,2024-11-20 20:11:07
5644,2151,77,2025-05-29,2025-05-29,292,292,True,True,True,0,2025-05-29 20:11:07
5645,14115,133,2025-08-23,2025-08-27,106,95,False,False,False,4,2025-08-23 20:11:07
5646,6155,182,2025-08-03,2025-08-12,58,58,False,True,False,9,2025-08-03 20:11:07
5647,4481,56,2025-11-13,2025-11-09,104,104,True,True,True,-4,2025-11-13 20:11:07
5648,3144,150,2024-07-25,2024-07-25,395,395,True,True,True,0,2024-07-25 20:11:07
5649,10179,9,2024-11-22,2024-11-20,333,333,True,True,True,-2,2024-11-22 20:11:07
5650,14567,71,2025-08-12,2025-08-19,446,446,False,True,False,7,2025-08-12 20:11:07
5651,11891,41,2024-07-02,2024-07-05,404,404,False,True,False,3,2024-07-02 20:11:07
5652,485,30,2025-05-13,2025-05-13,233,233,True,True,True,0,2025-05-13 20:11:07
5653,14350,91,2025-05-23,2025-05-22,453,453,True,True,True,-1,2025-05-23 20:11:07
5654,1932,13,2025-09-03,2025-09-01,82,82,True,True,True,-2,2025-09-03 20:11:07
5655,14142,198,2025-10-17,2025-10-17,268,268,True,True,True,0,2025-10-17 20:11:07
5656,1447,141,2025-01-21,2025-01-18,483,483,True,True,True,-3,2025-01-21 20:11:07
5657,5694,182,2024-06-27,2024-06-29,199,199,False,True,False,2,2024-06-27 20:11:07
5658,1716,157,2025-09-26,2025-09-24,156,156,True,True,True,-2,2025-09-26 20:11:07
5659,6397,169,2024-08-31,2024-09-14,250,250,False,True,False,14,2024-08-31 20:11:07
5660,467,1,2024-08-27,2024-08-24,201,201,True,True,True,-3,2024-08-27 20:11:07
5661,13758,49,2024-04-27,2024-04-29,358,358,False,True,False,2,2024-04-27 20:11:07
5662,12946,171,2025-04-21,2025-04-22,87,87,False,True,False,1,2025-04-21 20:11:07
5663,8727,2,2024-11-22,2024-11-22,151,151,True,True,True,0,2024-11-22 20:11:07
5664,2983,146,2024-10-01,2024-10-02,481,481,False,True,False,1,2024-10-01 20:11:07
5665,5799,136,2025-05-08,2025-05-06,404,404,True,True,True,-2,2025-05-08 20:11:07
5666,7436,37,2025-08-03,2025-08-01,403,403,True,True,True,-2,2025-08-03 20:11:07
5667,1715,150,2025-06-08,2025-06-13,329,329,False,True,False,5,2025-06-08 20:11:07
5668,670,176,2024-01-28,2024-01-29,435,435,False,True,False,1,2024-01-28 20:11:07
5669,4629,122,2025-07-07,2025-07-14,250,250,False,True,False,7,2025-07-07 20:11:07
5670,13600,189,2024-10-16,2024-10-13,380,380,True,True,True,-3,2024-10-16 20:11:07
5671,4899,3,2025-06-23,2025-06-23,178,127,True,False,False,0,2025-06-23 20:11:07
5672,14443,42,2024-12-24,2024-12-22,297,254,True,False,False,-2,2024-12-24 20:11:07
5673,3698,180,2025-04-09,2025-04-12,197,197,False,True,False,3,2025-04-09 20:11:07
5674,14596,183,2024-02-15,2024-02-14,222,222,True,True,True,-1,2024-02-15 20:11:07
5675,13490,88,2025-05-19,2025-05-23,367,308,False,False,False,4,2025-05-19 20:11:07
5676,4535,21,2024-12-13,2024-12-16,185,185,False,True,False,3,2024-12-13 20:11:07
5677,9287,141,2024-09-07,2024-09-05,180,180,True,True,True,-2,2024-09-07 20:11:07
5678,7662,16,2024-09-22,2024-09-23,434,434,False,True,False,1,2024-09-22 20:11:07
5679,11275,188,2024-09-08,2024-09-10,79,57,False,False,False,2,2024-09-08 20:11:07
5680,8366,154,2025-11-29,2025-11-30,474,474,False,True,False,1,2025-11-29 20:11:07
5681,8424,200,2025-01-16,2025-01-16,460,460,True,True,True,0,2025-01-16 20:11:07
5682,9111,159,2025-11-10,2025-11-16,240,240,False,True,False,6,2025-11-10 20:11:07
5683,4584,54,2025-06-07,2025-06-11,169,169,False,True,False,4,2025-06-07 20:11:07
5684,11700,9,2024-09-11,2024-09-15,230,195,False,False,False,4,2024-09-11 20:11:07
5685,9469,32,2025-01-19,2025-01-22,375,334,False,False,False,3,2025-01-19 20:11:07
5686,69,42,2025-01-10,2025-01-10,454,454,True,True,True,0,2025-01-10 20:11:07
5687,3474,77,2025-08-24,2025-08-22,233,233,True,True,True,-2,2025-08-24 20:11:07
5688,8802,177,2024-04-29,2024-04-29,112,112,True,True,True,0,2024-04-29 20:11:07
5689,4497,125,2025-05-15,2025-05-20,308,308,False,True,False,5,2025-05-15 20:11:07
5690,10518,60,2025-08-24,2025-08-21,220,220,True,True,True,-3,2025-08-24 20:11:07
5691,4117,23,2025-01-19,2025-01-12,401,401,True,True,True,-7,2025-01-19 20:11:07
5692,11912,161,2024-05-14,2024-05-10,259,259,True,True,True,-4,2024-05-14 20:11:07
5693,9260,95,2024-01-30,2024-01-27,341,341,True,True,True,-3,2024-01-30 20:11:07
5694,7053,80,2025-07-06,2025-07-08,219,219,False,True,False,2,2025-07-06 20:11:07
5695,9260,102,2024-08-10,2024-08-15,309,309,False,True,False,5,2024-08-10 20:11:07
5696,9426,53,2025-02-23,2025-02-23,302,302,True,True,True,0,2025-02-23 20:11:07
5697,11820,158,2024-10-15,2024-10-13,454,454,True,True,True,-2,2024-10-15 20:11:07
5698,5501,69,2024-07-09,2024-07-08,168,168,True,True,True,-1,2024-07-09 20:11:07
5699,10572,196,2025-04-28,2025-04-28,61,61,True,True,True,0,2025-04-28 20:11:07
5700,11655,56,2025-01-20,2025-01-19,308,308,True,True,True,-1,2025-01-20 20:11:07
5701,4921,152,2025-07-26,2025-07-27,308,308,False,True,False,1,2025-07-26 20:11:07
5702,3345,18,2025-12-14,2025-12-14,87,87,True,True,True,0,2025-12-14 20:11:07
5703,9901,169,2025-07-26,2025-07-24,258,258,True,True,True,-2,2025-07-26 20:11:07
5704,11750,192,2024-12-20,2024-12-21,401,401,False,True,False,1,2024-12-20 20:11:07
5705,11267,5,2025-11-01,2025-10-31,109,109,True,True,True,-1,2025-11-01 20:11:07
5706,1176,179,2025-04-18,2025-04-16,237,237,True,True,True,-2,2025-04-18 20:11:07
5707,2920,47,2024-10-26,2024-10-21,424,424,True,True,True,-5,2024-10-26 20:11:07
5708,6820,38,2024-04-08,2024-04-11,160,160,False,True,False,3,2024-04-08 20:11:07
5709,3867,113,2025-12-19,2025-12-20,333,333,False,True,False,1,2025-12-19 20:11:07
5710,14308,84,2024-08-25,2024-08-25,291,291,True,True,True,0,2024-08-25 20:11:07
5711,14290,68,2024-05-18,2024-05-16,182,182,True,True,True,-2,2024-05-18 20:11:07
5712,6914,102,2024-06-29,2024-06-29,450,450,True,True,True,0,2024-06-29 20:11:07
5713,6061,155,2024-06-27,2024-06-25,275,275,True,True,True,-2,2024-06-27 20:11:07
5714,6158,146,2025-03-08,2025-03-18,456,360,False,False,False,10,2025-03-08 20:11:07
5715,13583,46,2024-04-09,2024-04-18,117,117,False,True,False,9,2024-04-09 20:11:07
5716,9113,166,2025-04-18,2025-04-15,78,78,True,True,True,-3,2025-04-18 20:11:07
5717,14545,83,2024-08-17,2024-08-20,257,257,False,True,False,3,2024-08-17 20:11:07
5718,12311,64,2024-10-06,2024-10-06,203,203,True,True,True,0,2024-10-06 20:11:07
5719,14977,148,2024-06-11,2024-06-09,98,98,True,True,True,-2,2024-06-11 20:11:07
5720,14001,114,2025-12-18,2026-01-01,147,147,False,True,False,14,2025-12-18 20:11:07
5721,8613,65,2024-08-09,2024-08-18,367,275,False,False,False,9,2024-08-09 20:11:07
5722,12422,56,2025-06-26,2025-06-29,429,429,False,True,False,3,2025-06-26 20:11:07
5723,12198,185,2025-09-29,2025-10-04,91,91,False,True,False,5,2025-09-29 20:11:07
5724,11723,22,2025-08-18,2025-08-15,82,82,True,True,True,-3,2025-08-18 20:11:07
5725,11896,8,2025-04-22,2025-04-23,284,284,False,True,False,1,2025-04-22 20:11:07
5726,14917,1,2024-06-04,2024-06-05,206,206,False,True,False,1,2024-06-04 20:11:07
5727,11991,157,2024-08-08,2024-08-10,180,180,False,True,False,2,2024-08-08 20:11:07
5728,7827,182,2025-07-20,2025-07-20,428,428,True,True,True,0,2025-07-20 20:11:07
5729,9839,93,2024-11-24,2024-11-22,409,409,True,True,True,-2,2024-11-24 20:11:07
5730,1983,104,2024-02-01,2024-02-06,188,188,False,True,False,5,2024-02-01 20:11:07
5731,8217,47,2025-07-19,2025-07-17,498,498,True,True,True,-2,2025-07-19 20:11:07
5732,7802,189,2025-11-17,2025-11-21,103,103,False,True,False,4,2025-11-17 20:11:07
5733,5995,25,2025-04-14,2025-04-10,95,95,True,True,True,-4,2025-04-14 20:11:07
5734,14945,160,2025-07-27,2025-07-30,106,106,False,True,False,3,2025-07-27 20:11:07
5735,9717,85,2025-04-30,2025-04-27,75,75,True,True,True,-3,2025-04-30 20:11:07
5736,11117,13,2024-01-28,2024-01-31,64,64,False,True,False,3,2024-01-28 20:11:07
5737,10101,113,2025-09-20,2025-09-19,182,182,True,True,True,-1,2025-09-20 20:11:07
5738,13771,110,2024-06-18,2024-06-17,167,118,True,False,False,-1,2024-06-18 20:11:07
5739,3870,54,2025-06-12,2025-06-12,144,144,True,True,True,0,2025-06-12 20:11:07
5740,4543,198,2025-11-23,2025-11-23,117,117,True,True,True,0,2025-11-23 20:11:07
5741,3680,56,2025-02-05,2025-02-02,285,285,True,True,True,-3,2025-02-05 20:11:07
5742,11694,160,2025-03-29,2025-03-29,185,185,True,True,True,0,2025-03-29 20:11:07
5743,9984,80,2024-05-14,2024-05-20,331,331,False,True,False,6,2024-05-14 20:11:07
5744,8042,9,2024-08-17,2024-08-18,324,324,False,True,False,1,2024-08-17 20:11:07
5745,2340,119,2024-08-19,2024-08-30,137,137,False,True,False,11,2024-08-19 20:11:07
5746,12268,83,2025-08-16,2025-08-18,365,365,False,True,False,2,2025-08-16 20:11:07
5747,3303,18,2025-10-26,2025-10-25,50,50,True,True,True,-1,2025-10-26 20:11:07
5748,2000,16,2025-11-26,2025-11-24,496,496,True,True,True,-2,2025-11-26 20:11:07
5749,108,135,2025-09-30,2025-09-30,345,345,True,True,True,0,2025-09-30 20:11:07
5750,3419,37,2025-06-10,2025-06-10,485,485,True,True,True,0,2025-06-10 20:11:07
5751,4321,198,2025-05-31,2025-05-30,398,398,True,True,True,-1,2025-05-31 20:11:07
5752,3191,82,2025-03-15,2025-03-29,335,335,False,True,False,14,2025-03-15 20:11:07
5753,6472,33,2025-10-19,2025-10-30,427,427,False,True,False,11,2025-10-19 20:11:07
5754,11717,42,2024-10-24,2024-10-24,317,317,True,True,True,0,2024-10-24 20:11:07
5755,11811,162,2024-07-28,2024-07-26,195,195,True,True,True,-2,2024-07-28 20:11:07
5756,14705,25,2025-03-27,2025-03-27,151,151,True,True,True,0,2025-03-27 20:11:07
5757,7398,169,2024-07-15,2024-07-15,444,444,True,True,True,0,2024-07-15 20:11:07
5758,12355,103,2024-05-09,2024-05-09,390,390,True,True,True,0,2024-05-09 20:11:07
5759,8300,168,2024-12-14,2024-12-08,411,411,True,True,True,-6,2024-12-14 20:11:07
5760,10450,190,2024-10-18,2024-10-27,322,308,False,False,False,9,2024-10-18 20:11:07
5761,6562,173,2025-06-22,2025-07-01,58,58,False,True,False,9,2025-06-22 20:11:07
5762,9363,77,2024-03-17,2024-03-14,262,262,True,True,True,-3,2024-03-17 20:11:07
5763,10794,5,2025-04-20,2025-04-23,369,369,False,True,False,3,2025-04-20 20:11:07
5764,14428,111,2024-09-11,2024-09-09,205,205,True,True,True,-2,2024-09-11 20:11:07
5765,13392,198,2025-01-04,2025-01-10,60,60,False,True,False,6,2025-01-04 20:11:07
5766,4526,151,2025-11-22,2025-12-01,264,264,False,True,False,9,2025-11-22 20:11:07
5767,12607,186,2024-09-24,2024-09-25,414,414,False,True,False,1,2024-09-24 20:11:07
5768,1957,82,2025-02-15,2025-02-11,205,205,True,True,True,-4,2025-02-15 20:11:07
5769,5237,197,2025-04-06,2025-04-07,132,94,False,False,False,1,2025-04-06 20:11:07
5770,13215,123,2025-08-31,2025-08-26,140,140,True,True,True,-5,2025-08-31 20:11:07
5771,9199,28,2025-08-24,2025-08-25,485,485,False,True,False,1,2025-08-24 20:11:07
5772,10248,85,2024-10-02,2024-10-12,59,59,False,True,False,10,2024-10-02 20:11:07
5773,12810,168,2025-10-28,2025-10-30,443,403,False,False,False,2,2025-10-28 20:11:07
5774,822,20,2025-10-09,2025-10-12,383,383,False,True,False,3,2025-10-09 20:11:07
5775,10389,109,2024-08-16,2024-08-15,464,464,True,True,True,-1,2024-08-16 20:11:07
5776,6590,174,2024-10-25,2024-10-23,187,187,True,True,True,-2,2024-10-25 20:11:07
5777,11901,89,2024-03-07,2024-03-07,262,262,True,True,True,0,2024-03-07 20:11:07
5778,12804,48,2024-05-13,2024-05-12,413,413,True,True,True,-1,2024-05-13 20:11:07
5779,10536,86,2024-06-06,2024-06-10,194,194,False,True,False,4,2024-06-06 20:11:07
5780,8906,32,2025-05-19,2025-05-20,228,199,False,False,False,1,2025-05-19 20:11:07
5781,7662,151,2024-06-29,2024-06-28,395,355,True,False,False,-1,2024-06-29 20:11:07
5782,8303,102,2024-05-16,2024-05-16,141,141,True,True,True,0,2024-05-16 20:11:07
5783,2055,85,2024-06-15,2024-06-14,71,71,True,True,True,-1,2024-06-15 20:11:07
5784,8117,36,2024-05-10,2024-05-03,360,360,True,True,True,-7,2024-05-10 20:11:07
5785,9462,194,2024-09-18,2024-09-18,291,291,True,True,True,0,2024-09-18 20:11:07
5786,11307,127,2024-07-17,2024-07-17,418,418,True,True,True,0,2024-07-17 20:11:07
5787,9458,91,2025-11-13,2025-11-17,338,338,False,True,False,4,2025-11-13 20:11:07
5788,6968,137,2024-06-12,2024-06-09,333,333,True,True,True,-3,2024-06-12 20:11:07
5789,8971,44,2025-04-21,2025-04-21,252,252,True,True,True,0,2025-04-21 20:11:07
5790,8039,96,2025-10-10,2025-10-07,107,107,True,True,True,-3,2025-10-10 20:11:07
5791,1526,109,2025-02-20,2025-02-20,456,456,True,True,True,0,2025-02-20 20:11:07
5792,12279,167,2024-12-19,2024-12-14,53,53,True,True,True,-5,2024-12-19 20:11:07
5793,4652,173,2025-09-22,2025-09-17,246,246,True,True,True,-5,2025-09-22 20:11:07
5794,11012,161,2025-02-13,2025-02-25,468,468,False,True,False,12,2025-02-13 20:11:07
5795,12400,93,2025-06-10,2025-06-13,137,137,False,True,False,3,2025-06-10 20:11:07
5796,10494,31,2024-07-27,2024-07-22,324,324,True,True,True,-5,2024-07-27 20:11:07
5797,14234,138,2025-02-08,2025-02-08,149,149,True,True,True,0,2025-02-08 20:11:07
5798,13327,63,2024-03-04,2024-03-02,342,342,True,True,True,-2,2024-03-04 20:11:07
5799,5288,92,2024-03-31,2024-03-31,260,260,True,True,True,0,2024-03-31 20:11:07
5800,12285,111,2025-04-27,2025-05-07,106,106,False,True,False,10,2025-04-27 20:11:07
5801,9389,147,2025-10-31,2025-10-30,465,465,True,True,True,-1,2025-10-31 20:11:07
5802,5037,121,2025-10-15,2025-10-18,128,128,False,True,False,3,2025-10-15 20:11:07
5803,14045,196,2025-07-17,2025-07-20,270,270,False,True,False,3,2025-07-17 20:11:07
5804,14049,127,2024-08-06,2024-08-05,66,66,True,True,True,-1,2024-08-06 20:11:07
5805,5223,140,2025-01-21,2025-01-25,412,412,False,True,False,4,2025-01-21 20:11:07
5806,9342,190,2024-04-14,2024-04-16,256,256,False,True,False,2,2024-04-14 20:11:07
5807,10519,1,2025-04-14,2025-04-17,103,103,False,True,False,3,2025-04-14 20:11:07
5808,1291,67,2024-02-07,2024-02-07,300,300,True,True,True,0,2024-02-07 20:11:07
5809,2521,68,2025-03-12,2025-03-12,136,136,True,True,True,0,2025-03-12 20:11:07
5810,11187,98,2025-03-27,2025-03-29,76,68,False,False,False,2,2025-03-27 20:11:07
5811,11401,7,2024-05-11,2024-05-06,279,279,True,True,True,-5,2024-05-11 20:11:07
5812,11668,67,2025-09-06,2025-09-16,69,69,False,True,False,10,2025-09-06 20:11:07
5813,4485,78,2025-08-28,2025-09-10,489,489,False,True,False,13,2025-08-28 20:11:07
5814,8602,32,2024-02-17,2024-02-17,144,144,True,True,True,0,2024-02-17 20:11:07
5815,2938,92,2025-01-10,2025-01-16,104,104,False,True,False,6,2025-01-10 20:11:07
5816,9786,192,2025-12-02,2025-12-04,413,322,False,False,False,2,2025-12-02 20:11:07
5817,2462,86,2024-09-17,2024-09-21,449,421,False,False,False,4,2024-09-17 20:11:07
5818,4231,16,2024-03-22,2024-03-29,302,302,False,True,False,7,2024-03-22 20:11:07
5819,14806,163,2025-01-07,2025-01-05,369,369,True,True,True,-2,2025-01-07 20:11:07
5820,7881,140,2024-02-23,2024-02-19,351,351,True,True,True,-4,2024-02-23 20:11:07
5821,12440,82,2024-05-30,2024-06-04,120,120,False,True,False,5,2024-05-30 20:11:07
5822,5747,33,2025-02-04,2025-02-02,493,493,True,True,True,-2,2025-02-04 20:11:07
5823,1497,64,2025-07-11,2025-07-20,176,176,False,True,False,9,2025-07-11 20:11:07
5824,10100,87,2025-10-19,2025-10-19,260,234,True,False,False,0,2025-10-19 20:11:07
